FIPS,Deaths
17041,3
17043,123
17045,10
17047,6
17049,29
17051,10
17053,13
17055,46
17057,29
17059,5
17061,7
17063,17
17065,7
17067,4
17069,4
17071,0
17073,14
17075,15
17077,32
17079,3
17081,26
17083,4
17085,5
17087,18
17089,122
17091,50
17093,25
17095,34
17099,52
17097,119
17101,9
17103,10
17105,15
17107,19
17115,58
17117,28
17119,89
17121,31
17123,5
17125,11
17127,11
17109,19
17111,53
17113,49
17129,1
17131,4
17133,13
17135,10
17137,20
17139,7
17141,12
80017,0
17143,82
17145,17
17147,0
17149,7
17151,2
17153,5
17155,1
17157,19
17159,17
17161,61
17165,17
17167,57
17169,5
17171,6
17173,13
17163,96
17175,5
17177,14
17179,66
90017,95
17181,8
17183,73
17185,7
17187,21
17189,4
17191,11
17193,7
17195,21
17197,159
17199,52
17201,95
17203,19
18001,24
18003,139
18005,26
18007,3
18009,11
18011,17
18013,7
18015,15
18017,19
18019,69
18021,15
18023,20
18025,12
18027,17
18033,18
18029,20
18031,13
18035,83
18037,17
18039,80
18041,27
18043,42
18045,14
18047,8
18049,29
18051,25
18053,52
18055,11
18057,65
18059,40
18061,23
18063,53
18065,54
18067,84
18069,20
18071,21
18073,39
18075,18
18077,16
18079,15
18081,75
18083,19
18085,33
18087,10
18091,45
18089,222
18093,55
18095,77
18097,418
18099,27
18101,4
18103,35
18105,34
18107,25
18109,42
18111,15
18113,25
18115,2
18117,10
18119,16
18121,13
18123,15
18125,10
18127,65
18129,11
18131,12
18133,20
18135,20
18137,20
18139,8
18143,23
18145,25
18147,12
18141,73
18149,19
18151,21
18153,10
18155,3
18157,49
18159,14
90018,141
18161,6
18163,91
18165,11
18167,61
18169,27
18171,1
18173,34
18175,21
18177,57
18179,8
18181,11
18183,17
19001,3
19003,3
19005,3
19007,4
19009,5
19011,2
19013,56
19015,3
19017,8
19019,8
19021,7
19023,5
19025,3
19027,1
19029,5
19031,4
19033,25
19035,7
19037,3
19039,5
19041,10
19043,2
19045,12
19047,7
19049,11
19051,1
19053,4
19055,10
19057,31
19059,9
19061,25
19063,6
19065,11
19067,4
19069,7
19071,2
19073,7
19075,5
19077,5
19079,7
19081,5
19083,9
19085,5
19087,12
19089,1
19091,1
19093,7
19095,5
19097,4
19099,12
19101,5
19103,18
19105,4
19107,4
19109,10
19111,42
19113,70
19115,3
19117,1
19119,1
19121,6
19123,8
19125,17
19127,13
19129,8
19131,2
19133,9
19135,9
19137,5
19139,16
19141,3
19143,1
19145,7
19147,9
19149,9
19151,3
19153,122
19155,37
19157,8
19159,4
19161,6
19163,37
19165,4
19167,3
19169,5
19171,5
19173,1
90019,0
19175,6
19177,3
19179,17
19181,9
19183,7
19185,1
19187,24
19189,2
19191,6
19193,17
19195,0
19197,9
20001,8
20003,4
20005,11
20007,1
20009,11
20011,17
20013,2
20015,49
20017,1
20019,4
20021,27
20023,-1
20025,0
20027,2
20029,6
20031,4
20033,3
20035,20
20037,25
20039,1
20041,17
20043,6
20045,21
20047,1
20049,1
20051,4
20053,4
20055,18
20057,21
20059,16
20061,17
20063,3
20065,2
20067,11
