FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
19179,Wapello County,IA,44.0,27034.0
37101,Johnston County,NC,41.6,156585.0
51093,Isle of Wight County,VA,15.0,29386.0
06043,Mariposa County,CA,0.0,14425.0
08021,Conejos County,CO,14.8,6141.0
55137,Waushara County,WI,38.8,19983.0
40119,Payne County,OK,39.2,66254.0
36037,Genesee County,NY,51.4,45674.0
12103,Pinellas County,FL,51.7,819951.0
48291,Liberty County,TX,0.0,64361.0
39129,Pickaway County,OH,34.4,46036.0
39015,Brown County,OH,29.2,33493.0
37065,Edgecombe County,NC,36.5,39904.0
22059,La Salle Parish,LA,24.9,11516.0
37013,Beaufort County,NC,46.6,37669.0
51107,Loudoun County,VA,47.2,298272.0
27075,Lake County,MN,60.7,8606.0
49021,Iron County,UT,33.3,39249.0
54019,Fayette County,WV,27.0,33710.0
20171,Scott County,KS,41.0,3556.0
51015,Augusta County,VA,22.6,61550.0
10001,Kent County,DE,42.4,139553.0
51590,Danville city,VA,0.3,31397.0
01063,Greene County,AL,35.8,6343.0
36009,Cattaraugus County,NY,47.0,59481.0
47075,Haywood County,TN,38.0,13455.0
55117,Sheboygan County,WI,53.3,90111.0
27095,Mille Lacs County,MN,52.3,20051.0
48071,Chambers County,TX,0.0,31657.0
55059,Kenosha County,WI,50.9,131558.0
46041,Dewey County,SD,67.0,3658.0
21163,Meade County,KY,31.6,22257.0
48329,Midland County,TX,0.0,126328.0
13067,Cobb County,GA,32.6,583231.0
06057,Nevada County,CA,49.3,82837.0
48017,Bailey County,TX,0.0,4846.0
18073,Jasper County,IN,40.1,25822.0
18049,Fulton County,IN,37.3,15299.0
13039,Camden County,GA,36.4,41483.0
13267,Tattnall County,GA,5.9,20127.0
01043,Cullman County,AL,25.8,64956.0
18151,Steuben County,IN,45.0,27623.0
19071,Fremont County,IA,48.1,5423.0
17185,Wabash County,IL,41.9,8970.0
24041,Talbot County,MD,65.2,30414.0
29183,St. Charles County,MO,51.9,309726.0
17093,Kendall County,IL,51.8,92730.0
36119,Westchester County,NY,64.3,757224.0
13305,Wayne County,GA,26.0,22665.0
20183,Smith County,KS,42.9,2841.0
04005,Coconino County,AZ,62.5,114726.0
23015,Lincoln County,ME,68.9,28812.0
48333,Mills County,TX,0.0,3878.0
26011,Arenac County,MI,47.1,12193.0
48151,Fisher County,TX,0.0,3012.0
16061,Lewis County,ID,40.5,3007.0
16075,Payette County,ID,28.4,17756.0
48247,Jim Hogg County,TX,0.0,3611.0
13227,Pickens County,GA,8.5,26138.0
18081,Johnson County,IN,49.7,119315.0
48283,La Salle County,TX,0.0,6038.0
06049,Modoc County,CA,0.0,7122.0
41001,Baker County,OR,68.7,12927.0
54003,Berkeley County,WV,29.6,91718.0
56013,Fremont County,WY,48.9,29260.0
21037,Campbell County,KY,53.3,74142.0
01017,Chambers County,AL,22.4,26341.0
05141,Van Buren County,AR,33.7,13327.0
40079,Le Flore County,OK,32.1,37923.0
01057,Fayette County,AL,23.8,12869.0
19007,Appanoose County,IA,44.1,9621.0
35005,Chaves County,NM,31.2,47845.0
21015,Boone County,KY,54.8,99065.0
48341,Moore County,TX,0.0,14290.0
21031,Butler County,KY,37.8,9959.0
18079,Jennings County,IN,35.3,21290.0
26091,Lenawee County,MI,43.5,77991.0
31043,Dakota County,NE,56.6,14192.0
33009,Grafton County,NH,64.4,75544.0
42043,Dauphin County,PA,51.4,215697.0
01127,Walker County,AL,32.3,49388.0
05017,Chicot County,AR,42.3,7901.0
20195,Trego County,KS,34.6,2310.0
48245,Jefferson County,TX,0.0,191034.0
22055,Lafayette Parish,LA,37.3,186592.0
21209,Scott County,KY,52.9,42718.0
48143,Erath County,TX,0.0,33869.0
27027,Clay County,MN,33.8,48290.0
55113,Sawyer County,WI,53.1,13383.0
13007,Baker County,GA,25.8,2447.0
13181,Lincoln County,GA,12.6,6444.0
40153,Woodward County,OK,32.9,15345.0
42009,Bedford County,PA,32.6,38720.0
20155,Reno County,KS,44.3,48216.0
51049,Cumberland County,VA,6.0,8051.0
48179,Gray County,TX,0.0,16344.0
40045,Ellis County,OK,33.3,2981.0
42081,Lycoming County,PA,43.5,90166.0
31157,Scotts Bluff County,NE,33.4,26803.0
08067,La Plata County,CO,37.1,45749.0
28021,Claiborne County,MS,38.2,7106.0
40093,Major County,OK,43.5,5663.0
13195,Madison County,GA,15.6,23048.0
28035,Forrest County,MS,30.0,57524.0
20169,Saline County,KS,41.5,41595.0
30013,Cascade County,MT,46.4,63129.0
37113,Macon County,NC,33.0,29260.0
36107,Tioga County,NY,51.4,38260.0
05071,Johnson County,AR,35.5,20060.0
49023,Juab County,UT,29.5,7912.0
51105,Lee County,VA,36.8,19101.0
47119,Maury County,TN,50.8,73954.0
45063,Lexington County,SC,41.8,229908.0
46119,Sully County,SD,31.6,1094.0
16025,Camas County,ID,37.7,862.0
48111,Dallam County,TX,0.0,4962.0
19127,Marshall County,IA,58.1,29419.0
06097,Sonoma County,CA,64.2,398831.0
53063,Spokane County,WA,49.3,407945.0
48029,Bexar County,TX,0.0,1497114.0
55077,Marquette County,WI,48.0,12577.0
05099,Nevada County,AR,26.6,6367.0
66010,Guam,GU,45.6,129299.0
48257,Kaufman County,TX,0.0,98148.0
20117,Marshall County,KS,60.6,7363.0
20163,Rooks County,KS,43.4,3827.0
26001,Alcona County,MI,51.7,9092.0
02170,Matanuska-Susitna Borough,AK,32.8,79732.0
37097,Iredell County,NC,40.8,140623.0
19057,Des Moines County,IA,45.4,30179.0
49025,Kane County,UT,43.6,6021.0
53023,Garfield County,WA,26.7,1758.0
01073,Jefferson County,AL,40.3,508723.0
08045,Garfield County,CO,27.0,45076.0
08043,Fremont County,CO,17.0,40155.0
16027,Canyon County,ID,35.9,165731.0
05041,Desha County,AR,45.9,8491.0
45057,Lancaster County,SC,32.1,76927.0
29021,Buchanan County,MO,31.7,67817.0
48289,Leon County,TX,0.0,13514.0
41021,Gilliam County,OR,36.3,1547.0
37049,Craven County,NC,48.1,80387.0
30073,Pondera County,MT,47.1,4478.0
17063,Grundy County,IL,42.6,38268.0
27017,Carlton County,MN,58.7,27883.0
27129,Renville County,MN,51.0,11162.0
18029,Dearborn County,IN,45.4,38619.0
29081,Harrison County,MO,30.8,6330.0
18131,Pulaski County,IN,41.2,9616.0
48449,Titus County,TX,0.0,23357.0
17049,Effingham County,IL,37.3,25870.0
17189,Washington County,IL,46.3,10950.0
40015,Caddo County,OK,54.8,21606.0
37135,Orange County,NC,65.5,119925.0
42117,Tioga County,PA,34.3,32510.0
36115,Washington County,NY,53.8,49814.0
47097,Lauderdale County,TN,27.7,19960.0
48425,Somervell County,TX,0.0,7124.0
47067,Hancock County,TN,27.0,5237.0
39083,Knox County,OH,32.1,48217.0
18057,Hamilton County,IN,65.6,248016.0
37085,Harnett County,NC,31.5,100990.0
31107,Knox County,NE,46.5,6305.0
46031,Corson County,SD,30.1,2592.0
13247,Rockdale County,GA,7.1,68889.0
19029,Cass County,IA,56.6,9995.0
13221,Oglethorpe County,GA,22.2,12099.0
51043,Clarke County,VA,44.6,11764.0
12129,Wakulla County,FL,34.8,26751.0
72101,Morovis Municipio,PR,39.5,24895.0
55045,Green County,WI,59.5,28803.0
31075,Grant County,NE,14.7,469.0
31161,Sheridan County,NE,27.9,4091.0
41061,Union County,OR,40.0,20978.0
27077,Lake of the Woods County,MN,51.3,3046.0
42079,Luzerne County,PA,51.5,254741.0
22061,Lincoln Parish,LA,34.4,37430.0
49027,Millard County,UT,33.4,9098.0
42047,Elk County,PA,53.4,24173.0
48347,Nacogdoches County,TX,0.0,50203.0
10005,Sussex County,DE,56.0,191285.0
27149,Stevens County,MN,52.2,7702.0
39131,Pike County,OH,31.9,21286.0
47009,Blount County,TN,42.9,106566.0
19053,Decatur County,IA,38.1,6114.0
37059,Davie County,NC,46.2,33901.0
20047,Edwards County,KS,42.9,2145.0
36095,Schoharie County,NY,47.0,25628.0
29141,Morgan County,MO,33.0,15851.0
37067,Forsyth County,NC,50.4,295401.0
13273,Terrell County,GA,11.8,6568.0
27157,Wabasha County,MN,66.5,16950.0
08041,El Paso County,CO,7.9,548773.0
01121,Talladega County,AL,23.0,63273.0
29003,Andrew County,MO,31.8,13653.0
01027,Clay County,AL,28.2,10566.0
29077,Greene County,MO,39.2,232457.0
13277,Tift County,GA,14.7,30600.0
09003,Hartford County,CT,64.7,705457.0
38073,Ransom County,ND,56.9,4049.0
18001,Adams County,IN,36.1,24541.0
54075,Pocahontas County,WV,24.7,6822.0
26019,Benzie County,MI,60.9,14621.0
18145,Shelby County,IN,50.8,34623.0
48023,Baylor County,TX,0.0,2707.0
27021,Cass County,MN,46.2,23586.0
06047,Merced County,CA,34.6,196451.0
42011,Berks County,PA,46.5,327744.0
18017,Cass County,IN,38.0,29067.0
23021,Piscataquis County,ME,51.5,13973.0
08061,Kiowa County,CO,7.1,1074.0
12125,Union County,FL,24.9,12225.0
19031,Cedar County,IA,56.6,14538.0
26079,Kalkaska County,MI,44.1,14343.0
28055,Issaquena County,MS,18.5,1185.0
34027,Morris County,NJ,67.7,389368.0
12093,Okeechobee County,FL,36.3,33207.0
17197,Will County,IL,49.8,521916.0
16019,Bonneville County,ID,45.4,82945.0
48161,Freestone County,TX,0.0,15245.0
34001,Atlantic County,NJ,54.6,208133.0
47187,Williamson County,TN,58.0,174480.0
19015,Boone County,IA,58.2,20698.0
26149,St. Joseph County,MI,39.8,46253.0
17143,Peoria County,IL,51.2,136770.0
54045,Logan County,WV,30.9,25443.0
39091,Logan County,OH,33.7,35139.0
05009,Boone County,AR,28.0,28890.0
02100,Haines Borough,AK,65.5,2074.0
12031,Duval County,FL,45.2,742007.0
19107,Keokuk County,IA,45.3,7884.0
41055,Sherman County,OR,48.0,1443.0
31165,Sioux County,NE,21.4,964.0
51660,Harrisonburg city,VA,4.2,44217.0
49017,Garfield County,UT,43.3,3890.0
45011,Barnwell County,SC,37.6,15929.0
28131,Stone County,MS,31.6,14382.0
47113,Madison County,TN,43.6,76137.0
20157,Republic County,KS,48.7,3636.0
55079,Milwaukee County,WI,53.5,720305.0
21011,Bath County,KY,46.1,9305.0
21143,Lyon County,KY,50.3,7030.0
22049,Jackson Parish,LA,30.4,12336.0
47127,Moore County,TN,17.8,5234.0
26145,Saginaw County,MI,48.4,149676.0
48405,San Augustine County,TX,0.0,6634.0
28129,Smith County,MS,24.6,12265.0
42077,Lehigh County,PA,58.4,286192.0
39085,Lake County,OH,47.8,184715.0
36023,Cortland County,NY,50.6,38456.0
21129,Lee County,KY,37.3,6034.0
42125,Washington County,PA,53.3,166709.0
72027,Camuy Municipio,PR,45.3,25034.0
35043,Sandoval County,NM,58.3,113218.0
48365,Panola County,TX,0.0,17793.0
47133,Overton County,TN,29.8,17511.0
17127,Massac County,IL,30.4,10796.0
