FIPS,Deaths
17043,98
17045,6
17047,4
17049,13
17051,4
17053,12
17055,32
17057,19
17059,3
17061,6
17063,11
17065,6
17067,3
17069,3
17071,0
17073,13
17075,10
17077,28
17079,2
17081,18
17083,4
17085,3
17087,13
17089,92
17091,30
17093,16
17095,29
17099,43
17097,91
17101,7
17103,8
17105,12
17107,17
17115,54
17117,21
17119,64
17121,23
17123,3
17125,9
17127,5
17109,12
17111,36
17113,38
17129,1
17131,1
17133,8
17135,4
17137,16
17139,5
17141,7
80017,0
17143,72
17145,13
17147,0
17149,5
17151,1
17153,4
17155,1
17157,13
17159,16
17161,46
17165,15
17167,48
17169,5
17171,4
17173,6
17163,68
17175,4
17177,10
17179,53
90017,94
17181,7
17183,61
17185,6
17187,17
17189,3
17191,5
17193,6
17195,10
17197,122
17199,37
17201,82
17203,18
18001,15
18003,96
18005,19
18007,2
18009,3
18011,11
18013,6
18015,11
18017,13
18019,47
18021,13
18023,14
18025,6
18027,10
18033,8
18029,15
18031,7
18035,49
18037,8
18039,58
18041,21
18043,34
18045,11
18047,5
18049,18
18051,17
18053,38
18055,8
18057,41
18059,32
18061,17
18063,35
18065,39
18067,63
18069,17
18071,15
18073,17
18075,9
18077,11
18079,9
18081,51
18083,15
18085,24
18087,5
18091,34
18089,155
18093,41
18095,54
18097,292
18099,20
18101,3
18103,25
18105,29
18107,18
18109,27
18111,12
18113,18
18115,0
18117,5
18119,10
18121,8
18123,17
18125,7
18127,50
18129,8
18131,6
18133,11
18135,13
18137,10
18139,6
18143,12
18145,16
18147,6
18141,44
18149,15
18151,13
18153,7
18155,2
18157,36
18159,10
90018,81
18161,3
18163,65
18165,8
18167,44
18169,15
18171,1
18173,24
18175,16
18177,37
18179,4
18181,4
18183,15
19001,2
19003,0
19005,1
19007,3
19009,5
19011,1
19013,37
19015,2
19017,6
19019,7
19021,3
19023,3
19025,0
19027,1
19029,2
19031,2
19033,18
19035,2
19037,3
19039,3
19041,4
19043,2
19045,7
19047,5
19049,5
19051,1
19053,2
19055,5
19057,21
19059,7
19061,17
19063,1
19065,4
19067,0
19069,3
19071,2
19073,2
19075,4
19077,3
19079,4
19081,3
19083,5
19085,3
19087,5
19089,0
19091,0
19093,5
19095,3
19097,2
19099,6
19101,3
19103,12
19105,2
19107,2
19109,7
19111,29
19113,34
19115,2
19117,0
19119,0
19121,2
19123,6
19125,11
19127,7
19129,4
19131,2
19133,4
19135,5
19137,3
19139,12
19141,3
19143,1
19145,3
19147,6
19149,7
19151,2
19153,78
19155,25
19157,4
19159,3
19161,4
19163,27
19165,2
19167,2
19169,0
19171,4
19173,0
90019,0
19175,5
19177,3
19179,8
19181,7
19183,4
19185,0
19187,14
19189,0
19191,4
19193,11
19195,0
19197,5
20001,7
20003,3
20005,9
20007,1
20009,8
20011,15
20013,1
20015,35
20017,0
20019,2
20021,25
20023,-1
20025,0
20027,2
20029,3
20031,2
20033,2
20035,15
20037,26
20039,0
20041,15
20043,4
20045,17
20047,0
20049,1
20051,3
20053,3
20055,8
20057,14
20059,11
20061,14
20063,3
20065,1
20067,7
20069,0
20071,1
20073,3
20075,0
20077,1
20079,9
20081,-1
20083,2
20085,3
20087,12
20089,0
20091,143
20093,2
20095,3
20097,0
20099,11
20101,0
20103,26
20105,0
20107,6
20109,2
20111,7
20115,3
20117,5
20113,11
20119,3
20121,17
20123,0
20125,25
20127,2
20129,0
20131,1
20133,12
20135,1
20137,4
20139,9
20141,2
20143,2
80020,0
20145,2
20147,2
20149,10
20151,1
20153,0
20155,23
20157,1
20159,4
20161,15
20163,0
20165,1
20167,3
20169,34
20171,4
20173,189
20175,3
20177,80
20179,1
20181,1
20183,0
20185,5
20187,0
20189,2
20191,8
20193,1
20195,0
90020,0
20197,5
20199,0
20201,1
20203,0
20205,15
20207,4
20209,74
21001,12
21003,21
21005,15
21007,9
21009,29
21011,7
21013,31
21015,57
21017,13
