FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths
54077,Preston County,WV,39.7,27043.0,56
27119,Polk County,MN,66.1,23651.0,17
54025,Greenbrier County,WV,41.2,27900.0,44
37089,Henderson County,NC,62.3,95451.0,60
17081,Jefferson County,IL,51.8,29288.0,28
31121,Merrick County,NE,49.2,6015.0,0
72115,Quebradillas Municipio,PR,84.3,18808.0,0
17077,Jackson County,IL,56.2,46322.0,32
12071,Lee County,FL,66.8,637068.0,50
17067,Hancock County,IL,54.7,14009.0,4
50001,Addison County,VT,71.8,30721.0,1
13179,Liberty County,GA,56.2,44034.0,67
30061,Mineral County,MT,58.9,3597.0,14
30109,Wibaux County,MT,32.5,773.0,2
28091,Marion County,MS,51.6,18960.0,32
42087,Mifflin County,PA,55.0,35902.0,47
48467,Van Zandt County,TX,43.5,43587.0,107
38069,Pierce County,ND,51.8,3070.0,3
27125,Red Lake County,MN,64.6,3077.0,3
31097,Johnson County,NE,59.5,4120.0,0
31021,Burt County,NE,65.1,5006.0,0
13031,Bulloch County,GA,31.9,63851.0,104
48433,Stonewall County,TX,48.1,1047.0,0
72131,San Sebastian Municipio,PR,88.9,29157.0,0
13085,Dawson County,GA,16.6,20853.0,34
51740,Portsmouth city,VA,99.9,72608.0,62
33019,Sullivan County,NH,68.4,35124.0,15
47089,Jefferson County,TN,55.3,44051.0,28
21111,Jefferson County,KY,69.6,598182.0,523
12051,Hendry County,FL,56.4,30800.0,5
51023,Botetourt County,VA,54.8,27117.0,21
16043,Fremont County,ID,50.7,9869.0,4
33011,Hillsborough County,NH,68.7,332922.0,97
12075,Levy County,FL,52.6,33437.0,3
55003,Ashland County,WI,76.7,12135.0,7
13187,Lumpkin County,GA,13.6,27813.0,39
48065,Carson County,TX,42.1,4540.0,10
48415,Scurry County,TX,54.1,12560.0,23
13319,Wilkinson County,GA,28.0,6934.0,18
27137,St. Louis County,MN,71.1,161450.0,101
28135,Tallahatchie County,MS,44.9,11104.0,13
31045,Dawes County,NE,40.4,7092.0,-6
39047,Fayette County,OH,49.8,21861.0,27
13101,Echols County,GA,20.5,2963.0,2
13161,Jeff Davis County,GA,15.5,11177.0,16
21049,Clark County,KY,60.3,28215.0,16
18087,LaGrange County,IN,30.7,26804.0,20
18025,Crawford County,IN,43.0,8278.0,15
36013,Chautauqua County,NY,63.7,101274.0,58
42059,Greene County,PA,51.9,29220.0,26
28079,Leake County,MS,54.6,16984.0,17
27169,Winona County,MN,67.5,41513.0,7
22099,St. Martin Parish,LA,46.2,40686.0,46
22119,Webster Parish,LA,48.9,29751.0,38
16069,Nez Perce County,ID,61.0,31776.0,50
13195,Madison County,GA,28.6,23048.0,24
16001,Ada County,ID,69.6,369857.0,373
24033,Prince George's County,MD,77.5,708013.0,300
33007,Coos County,NH,69.4,26491.0,32
39141,Ross County,OH,56.8,60438.0,77
30065,Musselshell County,MT,38.5,3778.0,11
48293,Limestone County,TX,42.2,18276.0,35
17085,Jo Daviess County,IL,85.4,17257.0,5
12019,Clay County,FL,56.2,168898.0,12
41013,Crook County,OR,57.0,19581.0,36
55049,Iowa County,WI,76.5,18396.0,7
47163,Sullivan County,TN,61.6,128159.0,160
51720,Norton city,VA,38.0,3121.0,10
46111,Sanborn County,SD,64.6,1759.0,0
48241,Jasper County,TX,42.2,27090.0,73
17191,Wayne County,IL,46.5,12564.0,13
51011,Appomattox County,VA,39.5,12569.0,12
26043,Dickinson County,MI,76.0,20178.0,12
48337,Montague County,TX,40.9,15369.0,26
12029,Dixie County,FL,38.2,13753.0,0
55065,Lafayette County,WI,68.5,12679.0,4
25003,Berkshire County,MA,57.6,104096.0,49
37185,Warren County,NC,59.6,16200.0,13
26081,Kent County,MI,69.3,499890.0,289
31079,Hall County,NE,55.5,44435.0,0
55111,Sauk County,WI,70.5,49825.0,22
48375,Potter County,TX,53.3,85401.0,121
39153,Summit County,OH,68.1,428820.0,295
51031,Campbell County,VA,46.5,44243.0,63
47009,Blount County,TN,57.9,106566.0,81
16041,Franklin County,ID,54.0,9507.0,10
29205,Shelby County,MO,56.4,4498.0,2
17053,Ford County,IL,62.3,10026.0,13
37195,Wilson County,NC,58.8,63224.0,69
55043,Grant County,WI,60.8,40789.0,29
55037,Florence County,WI,60.2,3682.0,2
13039,Camden County,GA,56.4,41483.0,62
40095,Marshall County,OK,50.8,13028.0,5
21099,Hart County,KY,42.0,14360.0,26
13265,Taliaferro County,GA,26.4,1278.0,0
29137,Monroe County,MO,50.9,6780.0,1
37017,Bladen County,NC,54.4,26077.0,54
35019,Guadalupe County,NM,73.6,3421.0,6
39161,Van Wert County,OH,50.1,21715.0,39
51033,Caroline County,VA,47.1,23718.0,20
47029,Cocke County,TN,56.2,28726.0,12
56035,Sublette County,WY,38.3,7662.0,16
35045,San Juan County,NM,77.9,91700.0,130
42035,Clinton County,PA,46.4,30943.0,29
46089,McPherson County,SD,16.8,1790.0,4
51001,Accomack County,VA,79.5,25626.0,39
48453,Travis County,TX,74.5,1003575.0,470
13173,Lanier County,GA,14.6,7929.0,4
20075,Hamilton County,KS,49.9,1809.0,1
26085,Lake County,MI,64.1,9901.0,10
37053,Currituck County,NC,62.2,21675.0,11
13115,Floyd County,GA,22.2,75897.0,170
21233,Webster County,KY,53.7,9921.0,22
48079,Cochran County,TX,65.3,2088.0,4
34009,Cape May County,NJ,78.7,76089.0,41
29129,Mercer County,MO,41.9,2753.0,1
47091,Johnson County,TN,40.6,14782.0,15
53007,Chelan County,WA,78.8,59294.0,53
48295,Lipscomb County,TX,42.3,2414.0,0
55077,Marquette County,WI,58.9,12577.0,10
72025,Caguas Municipio,PR,81.2,102260.0,0
12013,Calhoun County,FL,39.3,11296.0,2
28055,Issaquena County,MS,36.8,1185.0,1
21191,Pendleton County,KY,49.9,11264.0,21
31075,Grant County,NE,23.2,469.0,0
21069,Fleming County,KY,59.0,11025.0,17
27147,Steele County,MN,68.2,27631.0,16
26111,Midland County,MI,65.8,65480.0,78
11001,District of Columbia,DC,71.5,577581.0,91
45091,York County,SC,53.3,213463.0,151
17033,Crawford County,IL,54.6,14965.0,5
12079,Madison County,FL,50.0,15088.0,0
34013,Essex County,NJ,76.3,609578.0,276
20133,Neosho County,KS,30.3,12082.0,18
48501,Yoakum County,TX,52.3,5864.0,8
72057,Guayama Municipio,PR,72.2,32388.0,0
27081,Lincoln County,MN,60.3,4319.0,2
12001,Alachua County,FL,70.2,220754.0,10
20135,Ness County,KS,58.1,2181.0,1
13199,Meriwether County,GA,30.8,16718.0,36
46013,Brown County,SD,63.4,29634.0,13
25011,Franklin County,MA,69.5,58196.0,12
28045,Hancock County,MS,45.0,38170.0,46
72037,Ceiba Municipio,PR,75.8,8949.0,0
56011,Crook County,WY,35.0,5711.0,9
45027,Clarendon County,SC,50.7,27368.0,24
40013,Bryan County,OK,48.5,36829.0,37
42011,Berks County,PA,61.6,327744.0,214
12133,Washington County,FL,36.6,20398.0,1
56017,Hot Springs County,WY,54.5,3506.0,7
51069,Frederick County,VA,54.9,69006.0,64
55047,Green Lake County,WI,63.0,14772.0,14
21155,Marion County,KY,57.2,14636.0,15
13007,Baker County,GA,41.5,2447.0,5
37139,Pasquotank County,NC,60.0,31068.0,28
19153,Polk County,IA,74.7,369162.0,182
27103,Nicollet County,MN,67.3,26751.0,17
26139,Ottawa County,MI,65.1,222551.0,164
26007,Alpena County,MI,62.2,23091.0,22
48239,Jackson County,TX,52.3,11014.0,21
39173,Wood County,OH,66.5,104261.0,68
51590,Danville city,VA,41.4,31397.0,64
37127,Nash County,NC,64.2,73765.0,56
39095,Lucas County,OH,64.2,330041.0,266
42053,Forest County,PA,75.1,6468.0,8
46043,Douglas County,SD,63.8,2160.0,0
48067,Cass County,TX,40.7,23363.0,74
26037,Clinton County,MI,63.5,62005.0,48
20177,Shawnee County,KS,67.9,135735.0,117
26129,Ogemaw County,MI,50.9,17100.0,35
72129,San Lorenzo Municipio,PR,77.4,29535.0,0
38077,Richland County,ND,57.6,12641.0,4
29155,Pemiscot County,MO,36.6,11775.0,14
25015,Hampshire County,MA,65.4,137637.0,35
26027,Cass County,MI,48.2,41124.0,27
55133,Waukesha County,WI,75.7,318146.0,192
26121,Muskegon County,MI,62.4,133824.0,121
31067,Gage County,NE,48.6,16624.0,0
55045,Green County,WI,70.0,28803.0,13
51111,Lunenburg County,VA,54.0,9892.0,9
13213,Murray County,GA,20.5,30292.0,59
45061,Lee County,SC,45.0,13501.0,19
30041,Hill County,MT,72.6,11891.0,27
47145,Roane County,TN,49.7,43445.0,56
27023,Chippewa County,MN,60.8,8953.0,4
48051,Burleson County,TX,55.9,14427.0,14
22061,Lincoln Parish,LA,47.1,37430.0,25
19063,Emmet County,IA,58.1,7337.0,6
29157,Perry County,MO,46.6,14740.0,4
25001,Barnstable County,MA,6.5,181374.0,68
31073,Gosper County,NE,45.1,1562.0,0
72031,Carolina Municipio,PR,81.6,120625.0,0
37019,Brunswick County,NC,64.9,121795.0,93
50023,Washington County,VT,48.2,47619.0,13
72053,Fajardo Municipio,PR,79.1,24172.0,0
26071,Iron County,MI,62.7,9210.0,14
31095,Jefferson County,NE,62.5,5530.0,0
55055,Jefferson County,WI,62.1,67128.0,33
46093,Meade County,SD,61.9,21993.0,22
48175,Goliad County,TX,47.0,6071.0,15
12117,Seminole County,FL,66.5,373628.0,28
12085,Martin County,FL,68.2,134916.0,15
24013,Carroll County,MD,79.1,132087.0,63
36001,Albany County,NY,77.9,249741.0,66
40077,Latimer County,OK,38.5,7881.0,10
54047,McDowell County,WV,28.6,14027.0,32
47087,Jackson County,TN,37.6,9689.0,6
31009,Blaine County,NE,29.0,379.0,0
48117,Deaf Smith County,TX,52.6,12826.0,20
19103,Johnson County,IA,76.4,121138.0,22
17051,Fayette County,IL,40.4,16898.0,15
17073,Henry County,IL,65.8,38104.0,19
21089,Greenup County,KY,58.0,27596.0,35
21005,Anderson County,KY,62.3,17402.0,31
13191,McIntosh County,GA,41.6,12111.0,16
55139,Winnebago County,WI,65.9,136902.0,70
27041,Douglas County,MN,63.7,29943.0,26
22087,St. Bernard Parish,LA,56.5,34744.0,48
53057,Skagit County,WA,73.4,101425.0,67
40127,Pushmataha County,OK,41.2,8668.0,20
55029,Door County,WI,83.4,23171.0,13
18027,Daviess County,IN,42.4,23504.0,18
40055,Greer County,OK,40.6,4579.0,4
72067,Hormigueros Municipio,PR,83.3,12735.0,0
21221,Trigg County,KY,53.7,11548.0,11
31185,York County,NE,60.1,10502.0,2
19143,Osceola County,IA,53.9,4579.0,2
46081,Lawrence County,SD,59.6,21319.0,19
21015,Boone County,KY,70.1,99065.0,92
16005,Bannock County,ID,58.5,65104.0,97
26083,Keweenaw County,MI,63.5,1813.0,6
15009,Maui County,HI,0.0,131283.0,48
17161,Rock Island County,IL,67.2,110321.0,72
29021,Buchanan County,MO,43.2,67817.0,43
25005,Bristol County,MA,69.2,449241.0,234
36041,Hamilton County,NY,89.1,3813.0,1
48251,Johnson County,TX,53.2,130222.0,209
40035,Craig County,OK,59.8,11113.0,15
26095,Luce County,MI,48.6,5226.0,3
48225,Houston County,TX,46.9,18428.0,35
45083,Spartanburg County,SC,49.6,245973.0,433
21051,Clay County,KY,49.4,15715.0,20
46123,Tripp County,SD,53.7,4159.0,3
20205,Wilson County,KS,50.8,6480.0,18
40089,McCurtain County,OK,42.7,24563.0,41
51101,King William County,VA,59.3,13236.0,14
19067,Floyd County,IA,61.1,12081.0,7
18123,Perry County,IN,63.5,15136.0,16
13315,Wilcox County,GA,17.3,6998.0,13
17003,Alexander County,IL,34.4,4481.0,2
18007,Benton County,IN,49.4,6557.0,3
19121,Madison County,IA,62.1,12347.0,6
18089,Lake County,IN,62.9,372865.0,279
31173,Thurston County,NE,82.8,4639.0,-1
27031,Cook County,MN,84.8,4639.0,0
38061,Mountrail County,ND,45.8,7637.0,12
46085,Lyman County,SD,70.7,2670.0,0
21225,Union County,KY,44.6,11777.0,24
48161,Freestone County,TX,44.2,15245.0,24
48483,Wheeler County,TX,45.0,3772.0,4
48291,Liberty County,TX,48.2,64361.0,176
72059,Guayanilla Municipio,PR,80.0,14463.0,0
48469,Victoria County,TX,57.1,68831.0,147
55009,Brown County,WI,71.6,202324.0,52
22025,Catahoula Parish,LA,45.5,7482.0,10
13185,Lowndes County,GA,33.9,89086.0,113
18085,Kosciusko County,IN,47.6,60648.0,49
48321,Matagorda County,TX,54.5,27278.0,52
48273,Kleberg County,TX,68.9,23341.0,39
28125,Sharkey County,MS,62.8,3254.0,4
29069,Dunklin County,MO,43.9,21717.0,42
28049,Hinds County,MS,64.3,176521.0,228
29171,Putnam County,MO,39.3,3642.0,7
32023,Nye County,NV,49.6,38803.0,62
42131,Wyoming County,PA,63.1,21596.0,22
27143,Sibley County,MN,54.8,11450.0,7
36005,Bronx County,NY,77.6,1069544.0,339
16059,Lemhi County,ID,51.6,6530.0,11
42043,Dauphin County,PA,65.2,215697.0,154
51685,Manassas Park city,VA,49.3,13538.0,2
13139,Hall County,GA,37.6,153638.0,207
72069,Humacao Municipio,PR,81.2,41569.0,0
48145,Falls County,TX,49.9,13671.0,18
31025,Cass County,NE,65.6,20092.0,0
18015,Carroll County,IN,39.8,15790.0,18
39021,Champaign County,OH,52.0,30220.0,37
18029,Dearborn County,IN,69.6,38619.0,24
12105,Polk County,FL,63.0,565542.0,77
18109,Morgan County,IN,61.1,54681.0,51
50017,Orange County,VT,54.2,23656.0,4
37193,Wilkes County,NC,51.8,54628.0,77
53051,Pend Oreille County,WA,44.3,11096.0,17
26109,Menominee County,MI,78.4,18767.0,13
72049,Culebra Municipio,PR,99.9,1407.0,0
37097,Iredell County,NC,57.6,140623.0,126
31115,Loup County,NE,33.7,525.0,0
13133,Greene County,GA,49.2,14883.0,9
37177,Tyrrell County,NC,52.6,3288.0,1
13119,Franklin County,GA,18.9,18249.0,31
22115,Vernon Parish,LA,61.3,35749.0,63
21219,Todd County,KY,50.4,9037.0,10
13023,Bleckley County,GA,14.3,10302.0,34
48307,McCulloch County,TX,44.8,6217.0,19
48463,Uvalde County,TX,62.5,19571.0,45
31177,Washington County,NE,62.8,15723.0,1
37075,Graham County,NC,56.1,6767.0,16
54085,Ritchie County,WV,23.7,7679.0,10
46055,Haakon County,SD,50.3,1456.0,1
21189,Owsley County,KY,52.9,3413.0,7
18091,LaPorte County,IN,63.2,86579.0,53
51760,Richmond city,VA,47.8,190750.0,114
28121,Rankin County,MS,58.3,119874.0,126
48071,Chambers County,TX,54.4,31657.0,32
13243,Randolph County,GA,22.5,5401.0,9
48119,Delta County,TX,41.8,4080.0,11
48465,Val Verde County,TX,73.3,35108.0,35
13145,Harris County,GA,26.0,27721.0,37
55105,Rock County,WI,76.9,125952.0,70
27057,Hubbard County,MN,53.5,16929.0,8
45023,Chester County,SC,51.6,25033.0,45
13227,Pickens County,GA,18.8,26138.0,41
51147,Prince Edward County,VA,35.0,19154.0,18
30045,Judith Basin County,MT,45.4,1613.0,0
48331,Milam County,TX,51.9,18925.0,42
30077,Powell County,MT,48.8,5888.0,12
37091,Hertford County,NC,50.8,19299.0,9
27127,Redwood County,MN,62.3,11389.0,9
17007,Boone County,IL,67.3,40407.0,13
37095,Hyde County,NC,68.4,4098.0,4
19163,Scott County,IA,67.0,132169.0,53
40071,Kay County,OK,49.1,32688.0,40
47013,Campbell County,TN,49.2,31754.0,26
21103,Henry County,KY,61.2,12384.0,20
48427,Starr County,TX,85.5,43537.0,37
12131,Walton County,FL,54.1,58987.0,2
72097,Mayaguez Municipio,PR,81.5,58702.0,0
22101,St. Mary Parish,LA,52.4,37551.0,92
19025,Calhoun County,IA,68.5,7606.0,6
42013,Blair County,PA,55.3,97209.0,107
37013,Beaufort County,NC,60.9,37669.0,37
39005,Ashland County,OH,49.4,41579.0,63
51077,Grayson County,VA,45.2,12990.0,19
38013,Burke County,ND,47.3,1591.0,2
30111,Yellowstone County,MT,58.6,123722.0,186
28061,Jasper County,MS,55.3,12725.0,18
72009,Aibonito Municipio,PR,91.3,18143.0,0
22077,Pointe Coupee Parish,LA,62.2,17084.0,12
56045,Weston County,WY,40.9,5512.0,9
48171,Gillespie County,TX,59.8,21661.0,32
48235,Irion County,TX,48.4,1190.0,1
55027,Dodge County,WI,56.3,70666.0,55
53003,Asotin County,WA,46.4,18058.0,22
20123,Mitchell County,KS,61.8,4619.0,-1
22047,Iberville Parish,LA,60.7,25906.0,30
48245,Jefferson County,TX,57.1,191034.0,304
31159,Seward County,NE,56.6,13210.0,1
29061,Daviess County,MO,38.3,6177.0,3
55117,Sheboygan County,WI,67.9,90111.0,46
48001,Anderson County,TX,44.1,46755.0,85
41061,Union County,OR,55.5,20978.0,32
18155,Switzerland County,IN,37.3,8103.0,4
47001,Anderson County,TN,62.3,60687.0,63
36093,Schenectady County,NY,78.0,121786.0,51
40103,Noble County,OK,70.4,8504.0,11
48503,Young County,TX,48.3,13749.0,28
31019,Buffalo County,NE,45.4,38080.0,-1
51045,Craig County,VA,37.6,4232.0,5
19141,O'Brien County,IA,60.4,10467.0,5
13149,Heard County,GA,17.8,9284.0,23
46129,Walworth County,SD,55.7,4169.0,3
29167,Polk County,MO,44.8,24857.0,16
36081,Queens County,NY,88.6,1802399.0,678
54079,Putnam County,WV,21.1,44070.0,48
29199,Scotland County,MO,32.8,3488.0,1
51510,Alexandria city,VA,65.7,130736.0,22
30017,Custer County,MT,49.4,9047.0,21
51159,Richmond County,VA,46.3,7498.0,1
48155,Foard County,TX,48.3,924.0,0
37079,Greene County,NC,55.7,16884.0,12
12039,Gadsden County,FL,64.6,35804.0,5
20159,Rice County,KS,49.8,7384.0,4
29051,Cole County,MO,59.5,59766.0,54
16077,Power County,ID,61.5,5333.0,7
55005,Barron County,WI,60.7,35535.0,18
72015,Arroyo Municipio,PR,75.0,14147.0,0
48047,Brooks County,TX,70.4,5143.0,11
38031,Foster County,ND,62.4,2519.0,0
48395,Robertson County,TX,50.9,13074.0,26
37149,Polk County,NC,47.0,17478.0,20
29213,Taney County,MO,45.5,44243.0,63
51081,Greensville County,VA,40.1,9475.0,2
51690,Martinsville city,VA,50.4,9370.0,16
28069,Kemper County,MS,46.3,7979.0,13
12027,DeSoto County,FL,49.4,30849.0,4
12059,Holmes County,FL,33.4,15624.0,0
17173,Shelby County,IL,47.7,17073.0,16
18173,Warrick County,IN,71.2,48228.0,35
18161,Union County,IN,55.8,5588.0,6
16021,Boundary County,ID,39.7,9429.0,36
29149,Oregon County,MO,35.6,8170.0,11
20069,Gray County,KS,54.8,4265.0,8
31101,Keith County,NE,41.2,6386.0,0
28083,Leflore County,MS,72.5,20377.0,19
54053,Mason County,WV,40.8,21030.0,26
51179,Stafford County,VA,61.8,113243.0,36
19133,Monona County,IA,62.5,6713.0,9
22033,East Baton Rouge Parish,LA,62.7,339986.0,371
12005,Bay County,FL,57.6,138722.0,8
31051,Dixon County,NE,51.5,4193.0,0
40129,Roger Mills County,OK,42.9,2710.0,0
21179,Nelson County,KY,58.2,35392.0,49
37057,Davidson County,NC,52.6,131285.0,131
17065,Hamilton County,IL,42.5,6343.0,8
17127,Massac County,IL,46.0,10796.0,14
53009,Clallam County,WA,73.3,64386.0,63
13089,DeKalb County,GA,39.6,584968.0,376
53027,Grays Harbor County,WA,64.6,59787.0,84
26063,Huron County,MI,61.4,25035.0,29
48237,Jack County,TX,46.1,6995.0,5
20199,Wallace County,KS,45.1,1146.0,1
21013,Bell County,KY,52.0,20570.0,52
55061,Kewaunee County,WI,58.6,16044.0,13
51620,Franklin city,VA,47.7,5897.0,12
54095,Tyler County,WV,22.9,6932.0,15
18153,Sullivan County,IN,55.2,16744.0,12
31151,Saline County,NE,58.4,10542.0,-1
19051,Davis County,IA,46.4,6349.0,1
21175,Morgan County,KY,52.3,10935.0,8
51730,Petersburg city,VA,41.9,24275.0,21
53049,Pacific County,WA,58.4,19033.0,25
32009,Esmeralda County,NV,43.5,750.0,2
56019,Johnson County,WY,47.9,6618.0,6
48153,Floyd County,TX,55.1,4203.0,10
31103,Keya Paha County,NE,32.5,659.0,0
48195,Hansford County,TX,54.3,3796.0,1
48287,Lee County,TX,53.4,13492.0,15
31081,Hamilton County,NE,51.5,7073.0,0
28043,Grenada County,MS,60.0,15845.0,24
21213,Simpson County,KY,58.2,14162.0,26
29017,Bollinger County,MO,37.6,9561.0,14
41065,Wasco County,OR,73.0,20789.0,18
36049,Lewis County,NY,58.9,20288.0,6
47079,Henry County,TN,53.0,25757.0,18
51141,Patrick County,VA,44.0,14558.0,16
17089,Kane County,IL,72.7,399424.0,136
20191,Sumner County,KS,50.4,17283.0,11
30053,Lincoln County,MT,38.6,16403.0,51
20209,Wyandotte County,KS,63.0,119705.0,93
47025,Claiborne County,TN,49.7,25856.0,42
25017,Middlesex County,MA,82.0,1296083.0,259
46035,Davison County,SD,65.9,15222.0,4
72113,Ponce Municipio,PR,85.7,108231.0,0
16085,Valley County,ID,66.3,9310.0,7
22127,Winn Parish,LA,51.0,11040.0,15
55033,Dunn County,WI,52.5,36503.0,20
53013,Columbia County,WA,51.3,3269.0,4
27039,Dodge County,MN,67.2,15575.0,8
39067,Harrison County,OH,48.7,11932.0,20
13137,Habersham County,GA,24.4,35229.0,50
16065,Madison County,ID,61.6,29212.0,13
20117,Marshall County,KS,73.7,7363.0,9
48345,Motley County,TX,31.5,963.0,1
41031,Jefferson County,OR,69.3,18922.0,34
16067,Minidoka County,ID,48.4,15022.0,18
39027,Clinton County,OH,53.2,32414.0,49
13201,Miller County,GA,27.7,4410.0,10
19169,Story County,IA,64.9,81098.0,10
13073,Columbia County,GA,33.6,117374.0,111
29077,Greene County,MO,53.8,232457.0,226
48139,Ellis County,TX,61.4,135818.0,170
42093,Montour County,PA,83.7,14482.0,12
10001,Kent County,DE,60.3,139553.0,135
55121,Trempealeau County,WI,75.4,22212.0,8
55101,Racine County,WI,67.2,151411.0,108
53015,Cowlitz County,WA,66.7,85425.0,177
41005,Clackamas County,OR,73.6,329370.0,170
30015,Chouteau County,MT,35.9,4369.0,2
27029,Clearwater County,MN,49.7,6639.0,4
37009,Ashe County,NC,56.7,22479.0,13
35049,Santa Fe County,NM,84.2,123964.0,39
31087,Hitchcock County,NE,39.8,2135.0,0
55063,La Crosse County,WI,72.6,94882.0,43
48353,Nolan County,TX,50.3,10885.0,30
51181,Surry County,VA,58.6,5359.0,2
24021,Frederick County,MD,82.0,199557.0,73
13141,Hancock County,GA,16.0,7175.0,17
36057,Montgomery County,NY,75.4,37941.0,42
27159,Wadena County,MN,59.5,10142.0,19
17035,Cumberland County,IL,45.7,8371.0,8
27037,Dakota County,MN,75.4,324966.0,136
48013,Atascosa County,TX,57.9,37245.0,56
48481,Wharton County,TX,54.8,30844.0,74
13267,Tattnall County,GA,17.5,20127.0,49
41063,Wallowa County,OR,65.7,5855.0,8
40069,Johnston County,OK,48.5,8428.0,12
13219,Oconee County,GA,34.4,29670.0,10
29141,Morgan County,MO,44.3,15851.0,17
34005,Burlington County,NJ,79.8,353190.0,144
37187,Washington County,NC,54.5,9274.0,6
13029,Bryan County,GA,44.9,27979.0,37
13255,Spalding County,GA,21.2,51061.0,137
51770,Roanoke city,VA,48.7,77060.0,67
48495,Winkler County,TX,47.4,5681.0,11
48387,Red River County,TX,46.7,9670.0,18
19129,Mills County,IA,60.8,11613.0,9
13049,Charlton County,GA,15.5,10935.0,23
38037,Grant County,ND,25.4,1809.0,1
50003,Bennington County,VT,44.4,28862.0,21
47185,White County,TN,49.4,21387.0,29
40109,Oklahoma County,OK,72.3,594822.0,693
55083,Oconto County,WI,59.0,30302.0,17
48091,Comal County,TX,66.4,121086.0,171
13295,Walker County,GA,30.4,54746.0,73
27123,Ramsey County,MN,76.9,422368.0,179
27163,Washington County,MN,75.1,198767.0,78
72081,Lares Municipio,PR,94.1,19923.0,0
54059,Mingo County,WV,31.0,18179.0,45
48173,Glasscock County,TX,51.1,1051.0,1
13105,Elbert County,GA,24.6,15034.0,18
38005,Benson County,ND,64.2,4430.0,3
42105,Potter County,PA,37.6,13183.0,39
72063,Gurabo Municipio,PR,67.9,38648.0,0
46029,Codington County,SD,62.8,21364.0,5
42123,Warren County,PA,51.1,31628.0,51
29007,Audrain County,MO,43.1,19666.0,8
31183,Wheeler County,NE,35.4,633.0,0
40031,Comanche County,OK,68.1,92323.0,128
30005,Blaine County,MT,92.4,4708.0,4
28067,Jones County,MS,49.8,51067.0,84
21141,Logan County,KY,59.0,20784.0,26
39133,Portage County,OH,60.8,132407.0,100
51678,Lexington city,VA,42.7,6468.0,5
35001,Bernalillo County,NM,75.0,534057.0,260
47011,Bradley County,TN,47.2,84468.0,71
48033,Borden County,TX,37.4,524.0,0
19179,Wapello County,IA,56.9,27034.0,22
28139,Tippah County,MS,49.2,16711.0,15
28047,Harrison County,MS,61.7,158574.0,251
33001,Belknap County,NH,67.1,50094.0,36
21145,McCracken County,KY,62.9,50902.0,73
28071,Lafayette County,MS,59.1,44011.0,25
17057,Fulton County,IL,62.8,27663.0,34
23023,Sagadahoc County,ME,83.5,29040.0,6
33015,Rockingham County,NH,71.6,250662.0,88
55085,Oneida County,WI,71.2,29526.0,22
38071,Ramsey County,ND,65.5,8839.0,9
