FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths
26063,Huron County,MI,56.0,25035.0,13
19145,Page County,IA,54.3,12277.0,2
30089,Sanders County,MT,38.5,10004.0,1
37057,Davidson County,NC,44.5,131285.0,28
13055,Chattooga County,GA,11.3,19248.0,6
29021,Buchanan County,MO,38.1,67817.0,27
26041,Delta County,MI,64.0,28815.0,7
01047,Dallas County,AL,34.8,28521.0,18
21151,Madison County,KY,47.5,73793.0,8
04013,Maricopa County,AZ,55.3,3432976.0,903
28097,Montgomery County,MS,50.9,7594.0,5
02220,Sitka City and Borough,AK,77.9,6740.0,2
31103,Keya Paha County,NE,29.1,659.0,0
31145,Red Willow County,NE,36.7,8346.0,0
39123,Ottawa County,OH,48.7,33194.0,3
46063,Harding County,SD,18.4,988.0,0
08059,Jefferson County,CO,75.7,469683.0,84
54043,Lincoln County,WV,18.9,15872.0,6
55025,Dane County,WI,83.0,436427.0,19
51181,Surry County,VA,38.5,5359.0,0
32017,Lincoln County,NV,37.2,4161.0,0
05119,Pulaski County,AR,55.7,301549.0,150
39163,Vinton County,OH,30.6,10245.0,2
17057,Fulton County,IL,49.8,27663.0,12
48253,Jones County,TX,0.0,16601.0,6
48293,Limestone County,TX,0.0,18276.0,10
48451,Tom Green County,TX,0.0,90867.0,38
48375,Potter County,TX,0.0,85401.0,46
21215,Spencer County,KY,27.7,15004.0,4
27163,Washington County,MN,68.6,198767.0,26
40121,Pittsburg County,OK,42.6,33909.0,13
20163,Rooks County,KS,49.3,3827.0,0
47169,Trousdale County,TN,33.7,9268.0,0
20181,Sherman County,KS,45.5,4449.0,1
48055,Caldwell County,TX,0.0,33513.0,17
30053,Lincoln County,MT,34.3,16403.0,15
21063,Elliott County,KY,31.1,6183.0,0
20039,Decatur County,KS,41.3,2264.0,0
34031,Passaic County,NJ,68.1,382808.0,99
29035,Carter County,MO,33.2,4603.0,2
42015,Bradford County,PA,43.0,47184.0,12
40011,Blaine County,OK,46.4,7019.0,3
13197,Marion County,GA,13.1,6633.0,8
51700,Newport News city,VA,37.0,137743.0,26
51530,Buena Vista city,VA,0.0,5161.0,3
51678,Lexington city,VA,0.0,6468.0,1
40031,Comanche County,OK,53.9,92323.0,26
72075,Juana Diaz Municipio,PR,65.6,36667.0,0
13097,Douglas County,GA,28.7,108767.0,32
72033,Catano Municipio,PR,62.7,18975.0,0
17101,Lawrence County,IL,32.6,12711.0,4
42129,Westmoreland County,PA,58.6,285329.0,50
48461,Upton County,TX,0.0,2610.0,1
20203,Wichita County,KS,53.2,1562.0,-1
05105,Perry County,AR,51.2,8097.0,3
20121,Miami County,KS,49.2,25868.0,6
21031,Butler County,KY,45.2,9959.0,4
17137,Morgan County,IL,48.7,27272.0,15
72145,Vega Baja Municipio,PR,72.5,41052.0,0
54009,Brooke County,WV,22.1,18116.0,2
22041,Franklin Parish,LA,36.9,14951.0,14
48297,Live Oak County,TX,0.0,9786.0,2
48017,Bailey County,TX,0.0,4846.0,2
29227,Worth County,MO,41.8,1619.0,0
46105,Perkins County,SD,27.4,2271.0,0
46119,Sully County,SD,35.2,1094.0,0
39045,Fairfield County,OH,48.3,119925.0,18
47189,Wilson County,TN,50.8,110755.0,40
17067,Hancock County,IL,46.5,14009.0,3
37113,Macon County,NC,37.8,29260.0,7
28025,Clay County,MS,43.2,14994.0,8
13077,Coweta County,GA,27.8,112755.0,32
02130,Ketchikan Gateway Borough,AK,65.3,10884.0,1
50005,Caledonia County,VT,35.7,24255.0,1
21203,Rockcastle County,KY,36.7,13155.0,3
47187,Williamson County,TN,67.7,174480.0,24
21199,Pulaski County,KY,46.8,50495.0,38
10005,Sussex County,DE,65.8,191285.0,74
40005,Atoka County,OK,35.3,10671.0,3
13005,Bacon County,GA,10.9,8331.0,9
05121,Randolph County,AR,38.3,13691.0,3
08099,Prowers County,CO,42.5,9048.0,4
38013,Burke County,ND,42.1,1591.0,2
45087,Union County,SC,39.4,21513.0,0
51099,King George County,VA,17.4,20246.0,1
38037,Grant County,ND,20.2,1809.0,0
72107,Orocovis Municipio,PR,71.8,16594.0,0
29077,Greene County,MO,49.1,232457.0,156
51047,Culpeper County,VA,14.5,39586.0,9
36105,Sullivan County,NY,58.8,59574.0,6
29105,Laclede County,MO,38.6,26892.0,46
22071,Orleans Parish,LA,66.7,312864.0,98
51750,Radford city,VA,9.0,15961.0,11
51790,Staunton city,VA,2.2,20109.0,2
55113,Sawyer County,WI,59.3,13383.0,3
37155,Robeson County,NC,36.3,98425.0,85
47019,Carter County,TN,38.2,46201.0,26
21159,Martin County,KY,48.5,9018.0,2
48327,Menard County,TX,0.0,1752.0,0
48323,Maverick County,TX,0.0,40547.0,13
48145,Falls County,TX,0.0,13671.0,3
48167,Galveston County,TX,0.0,259845.0,116
01013,Butler County,AL,33.9,15174.0,6
16015,Boise County,ID,31.2,6551.0,2
48457,Tyler County,TX,0.0,17499.0,15
08083,Montezuma County,CO,61.7,20524.0,5
05029,Conway County,AR,53.2,16141.0,7
17017,Cass County,IL,58.0,9186.0,3
28145,Union County,MS,38.7,21595.0,8
20117,Marshall County,KS,66.5,7363.0,5
49035,Salt Lake County,UT,67.2,851292.0,149
48073,Cherokee County,TX,0.0,39319.0,13
02110,Juneau City and Borough,AK,74.2,25225.0,0
48287,Lee County,TX,0.0,13492.0,4
29017,Bollinger County,MO,33.0,9561.0,3
28081,Lee County,MS,43.9,64130.0,25
01027,Clay County,AL,35.6,10566.0,4
29201,Scott County,MO,45.4,29099.0,10
72009,Aibonito Municipio,PR,84.6,18143.0,0
29159,Pettis County,MO,43.3,31898.0,10
54061,Monongalia County,WV,17.5,88358.0,14
53061,Snohomish County,WA,72.3,637973.0,83
36027,Dutchess County,NY,66.7,239328.0,24
37143,Perquimans County,NC,24.9,10957.0,1
26071,Iron County,MI,56.9,9210.0,2
04015,Mohave County,AZ,38.8,176822.0,129
47145,Roane County,TN,42.3,43445.0,20
26055,Grand Traverse County,MI,68.5,74544.0,14
30101,Toole County,MT,44.8,3753.0,0
51550,Chesapeake city,VA,14.8,185721.0,26
13117,Forsyth County,GA,23.1,178574.0,27
31165,Sioux County,NE,24.4,964.0,0
35051,Sierra County,NM,50.6,9090.0,3
39147,Seneca County,OH,36.8,43203.0,12
72079,Lajas Municipio,PR,71.3,18063.0,0
55071,Manitowoc County,WI,60.7,62835.0,11
42093,Montour County,PA,79.2,14482.0,4
27007,Beltrami County,MN,59.2,35342.0,10
56023,Lincoln County,WY,40.2,14600.0,2
54109,Wyoming County,WV,41.2,16232.0,2
29041,Chariton County,MO,39.2,5734.0,0
04025,Yavapai County,AZ,43.6,197624.0,77
37009,Ashe County,NC,48.2,22479.0,4
19083,Hardin County,IA,57.2,13558.0,3
19025,Calhoun County,IA,63.6,7606.0,0
20019,Chautauqua County,KS,42.4,2606.0,1
38033,Golden Valley County,ND,29.2,1379.0,0
12085,Martin County,FL,61.5,134916.0,15
22105,Tangipahoa Parish,LA,45.3,101940.0,126
72135,Toa Alta Municipio,PR,61.3,59109.0,0
06103,Tehama County,CA,38.9,49621.0,19
54053,Mason County,WV,29.9,21030.0,4
72073,Jayuya Municipio,PR,72.5,11400.0,0
72115,Quebradillas Municipio,PR,72.5,18808.0,0
36023,Cortland County,NY,58.6,38456.0,5
17079,Jasper County,IL,36.8,7381.0,0
06061,Placer County,CA,65.2,310382.0,38
29055,Crawford County,MO,32.8,18537.0,9
05129,Searcy County,AR,38.7,6342.0,2
37135,Orange County,NC,70.9,119925.0,1
37093,Hoke County,NC,31.6,40282.0,4
09011,New London County,CT,77.2,214254.0,12
19193,Woodbury County,IA,58.2,76401.0,3
39047,Fayette County,OH,38.7,21861.0,3
31167,Stanton County,NE,28.9,4477.0,2
39167,Washington County,OH,46.9,48083.0,8
08113,San Miguel County,CO,79.8,6765.0,3
22031,De Soto Parish,LA,38.4,20944.0,18
13289,Twiggs County,GA,8.5,6558.0,7
29123,Madison County,MO,36.6,9307.0,1
31027,Cedar County,NE,45.7,6283.0,0
21089,Greenup County,KY,43.0,27596.0,6
29133,Mississippi County,MO,41.8,10436.0,3
36035,Fulton County,NY,54.2,42633.0,4
20125,Montgomery County,KS,45.0,24261.0,11
28155,Webster County,MS,46.5,7410.0,3
53053,Pierce County,WA,64.6,694527.0,55
28047,Harrison County,MS,49.7,158574.0,93
08013,Boulder County,CO,75.6,264962.0,9
48217,Hill County,TX,0.0,28169.0,13
38015,Burleigh County,ND,48.2,73365.0,11
18087,LaGrange County,IN,27.9,26804.0,3
72131,San Sebastian Municipio,PR,79.2,29157.0,0
54071,Pendleton County,WV,40.8,5702.0,2
17075,Iroquois County,IL,47.7,21252.0,5
36057,Montgomery County,NY,68.4,37941.0,10
27001,Aitkin County,MN,59.1,13268.0,1
48413,Schleicher County,TX,0.0,2126.0,1
01079,Lawrence County,AL,42.9,25831.0,2
05117,Prairie County,AR,40.0,6412.0,6
41015,Curry County,OR,51.8,19678.0,7
72054,Florida Municipio,PR,73.4,9288.0,0
12027,DeSoto County,FL,41.5,30849.0,4
31033,Cheyenne County,NE,44.9,6881.0,-2
31047,Dawson County,NE,43.5,17203.0,0
46093,Meade County,SD,48.5,21993.0,2
08037,Eagle County,CO,79.9,43321.0,6
50009,Essex County,VT,37.4,5109.0,0
26105,Mason County,MI,61.8,23240.0,7
13087,Decatur County,GA,38.4,19996.0,11
19017,Bremer County,IA,62.8,19439.0,4
26037,Clinton County,MI,57.5,62005.0,15
27063,Jackson County,MN,49.6,7741.0,1
54055,Mercer County,WV,45.1,46591.0,13
22109,Terrebonne Parish,LA,45.0,82718.0,47
05143,Washington County,AR,50.6,181437.0,62
25021,Norfolk County,MA,77.1,560181.0,48
20069,Gray County,KS,47.8,4265.0,0
45077,Pickens County,SC,44.1,103258.0,36
19027,Carroll County,IA,68.3,15222.0,0
40003,Alfalfa County,OK,47.3,4597.0,0
17077,Jackson County,IL,44.8,46322.0,9
26065,Ingham County,MI,56.5,234887.0,59
29125,Maries County,MO,37.6,6943.0,7
39049,Franklin County,OH,54.6,1011349.0,124
22021,Caldwell Parish,LA,37.3,7645.0,3
13241,Rabun County,GA,25.9,14298.0,4
37023,Burke County,NC,43.4,73860.0,11
22065,Madison Parish,LA,39.9,8347.0,9
22093,St. James Parish,LA,49.8,16267.0,10
01033,Colbert County,AL,43.2,43686.0,19
53033,King County,WA,80.9,1801166.0,228
02290,Yukon-Koyukuk Census Area,AK,74.0,3771.0,0
05101,Newton County,AR,31.3,6257.0,3
36067,Onondaga County,NY,74.8,363436.0,19
20115,Marion County,KS,47.9,9378.0,0
21129,Lee County,KY,45.4,6034.0,0
38071,Ramsey County,ND,59.5,8839.0,0
29157,Perry County,MO,39.8,14740.0,2
36005,Bronx County,NY,62.4,1069544.0,177
06089,Shasta County,CA,46.6,141263.0,23
06073,San Diego County,CA,55.2,2623534.0,182
23009,Hancock County,ME,74.8,45634.0,5
40123,Pontotoc County,OK,51.9,29074.0,11
51840,Winchester city,VA,4.3,21768.0,5
38087,Slope County,ND,11.4,598.0,0
04005,Coconino County,AZ,74.6,114726.0,12
72099,Moca Municipio,PR,69.8,28634.0,0
47103,Lincoln County,TN,40.5,26719.0,9
42101,Philadelphia County,PA,58.2,1241890.0,356
06051,Mono County,CA,0.0,11875.0,0
48437,Swisher County,TX,0.0,5573.0,2
48441,Taylor County,TX,0.0,103784.0,28
48225,Houston County,TX,0.0,18428.0,11
48195,Hansford County,TX,0.0,3796.0,-1
48313,Madison County,TX,0.0,11250.0,5
46075,Jones County,SD,58.3,708.0,0
35045,San Juan County,NM,73.7,91700.0,42
31159,Seward County,NE,51.5,13210.0,1
16081,Teton County,ID,63.7,9252.0,0
30007,Broadwater County,MT,33.9,5013.0,3
40073,Kingfisher County,OK,46.3,11551.0,5
39021,Champaign County,OH,39.2,30220.0,5
24013,Carroll County,MD,73.6,132087.0,27
28035,Forrest County,MS,38.4,57524.0,58
08047,Gilpin County,CO,56.3,5333.0,0
20065,Graham County,KS,78.9,1969.0,1
17127,Massac County,IL,35.7,10796.0,2
41041,Lincoln County,OR,69.2,41738.0,5
26075,Jackson County,MI,53.1,124689.0,43
20129,Morton County,KS,39.6,1964.0,0
19107,Keokuk County,IA,50.7,7884.0,1
23017,Oxford County,ME,64.8,47450.0,9
13251,Screven County,GA,34.8,11008.0,5
13283,Treutlen County,GA,10.2,5329.0,10
53029,Island County,WA,64.6,69766.0,4
51157,Rappahannock County,VA,26.7,6174.0,0
17005,Bond County,IL,49.3,13292.0,0
19159,Ringgold County,IA,55.2,3777.0,2
55017,Chippewa County,WI,58.2,50522.0,4
22083,Richland Parish,LA,42.4,15459.0,13
29083,Henry County,MO,44.2,17065.0,4
37069,Franklin County,NC,46.4,54524.0,6
19073,Greene County,IA,61.1,6853.0,1
13207,Monroe County,GA,8.9,21985.0,10
42071,Lancaster County,PA,65.7,417849.0,79
37191,Wayne County,NC,48.0,94031.0,4
32033,White Pine County,NV,52.6,7638.0,2
32005,Douglas County,NV,51.5,41087.0,7
36037,Genesee County,NY,60.2,45674.0,3
37131,Northampton County,NC,43.8,16132.0,4
01115,St. Clair County,AL,32.9,69336.0,22
05099,Nevada County,AR,35.5,6367.0,5
19021,Buena Vista County,IA,68.9,14570.0,0
38035,Grand Forks County,ND,56.2,54757.0,3
20063,Gove County,KS,52.7,1998.0,2
20161,Riley County,KS,36.1,62113.0,11
08125,Yuma County,CO,46.5,7274.0,1
02122,Kenai Peninsula Borough,AK,47.8,45527.0,8
20029,Cloud County,KS,48.2,6750.0,2
72025,Caguas Municipio,PR,72.1,102260.0,0
01133,Winston County,AL,18.9,18864.0,7
40109,Oklahoma County,OK,63.0,594822.0,162
13057,Cherokee County,GA,31.8,196911.0,38
13189,McDuffie County,GA,17.0,16012.0,6
13003,Atkinson County,GA,12.6,6025.0,4
38049,McHenry County,ND,43.3,4380.0,1
46065,Hughes County,SD,58.5,13285.0,4
35021,Harding County,NM,36.2,555.0,2
39175,Wyandot County,OH,39.1,16867.0,2
48059,Callahan County,TX,0.0,10890.0,5
21189,Owsley County,KY,43.1,3413.0,2
29107,Lafayette County,MO,46.4,25177.0,6
53011,Clark County,WA,65.9,373555.0,75
30033,Garfield County,MT,21.1,966.0,1
48021,Bastrop County,TX,0.0,66216.0,30
26025,Calhoun County,MI,51.8,103798.0,56
13071,Colquitt County,GA,18.6,33909.0,17
19057,Des Moines County,IA,53.2,30179.0,14
19135,Monroe County,IA,50.0,5936.0,5
21229,Washington County,KY,52.9,9311.0,6
47025,Claiborne County,TN,42.7,25856.0,8
54031,Hardy County,WV,27.7,10951.0,1
27069,Kittson County,MN,56.2,3351.0,0
05047,Franklin County,AR,47.0,13756.0,7
51710,Norfolk city,VA,46.6,195725.0,32
34013,Essex County,NJ,67.8,609578.0,172
37021,Buncombe County,NC,62.2,213777.0,30
17109,McDonough County,IL,43.0,24559.0,8
16049,Idaho County,ID,29.6,13446.0,0
48427,Starr County,TX,0.0,43537.0,14
12029,Dixie County,FL,31.4,13753.0,0
13103,Effingham County,GA,22.5,47339.0,19
18023,Clinton County,IN,51.4,23948.0,7
39067,Harrison County,OH,39.8,11932.0,4
27051,Grant County,MN,57.7,4623.0,0
23021,Piscataquis County,ME,60.5,13973.0,1
35039,Rio Arriba County,NM,72.2,29944.0,7
46037,Day County,SD,54.6,4211.0,1
31115,Loup County,NE,28.2,525.0,0
39089,Licking County,OH,47.3,136224.0,26
26149,St. Joseph County,MI,46.6,46253.0,10
46007,Bennett County,SD,54.0,2229.0,0
47179,Washington County,TN,56.7,104876.0,25
30037,Golden Valley County,MT,46.0,645.0,0
48361,Orange County,TX,0.0,62744.0,29
42109,Snyder County,PA,46.5,32022.0,4
47083,Houston County,TN,38.4,6469.0,3
22125,West Feliciana Parish,LA,85.2,13012.0,3
39085,Lake County,OH,56.0,184715.0,39
48335,Mitchell County,TX,0.0,6782.0,2
28161,Yalobusha County,MS,60.9,9441.0,9
29171,Putnam County,MO,34.0,3642.0,2
01023,Choctaw County,AL,54.2,10109.0,1
38095,Towner County,ND,47.9,1715.0,0
37089,Henderson County,NC,55.0,95451.0,8
47063,Hamblen County,TN,41.3,50013.0,9
55067,Langlade County,WI,55.0,15448.0,5
12111,St. Lucie County,FL,54.8,264186.0,31
72003,Aguada Municipio,PR,66.2,30114.0,0
01029,Cleburne County,AL,28.1,11549.0,5
51630,Fredericksburg city,VA,5.6,22883.0,2
40085,Love County,OK,41.8,7790.0,3
17049,Effingham County,IL,44.5,25870.0,5
26067,Ionia County,MI,47.5,50447.0,4
53055,San Juan County,WA,78.3,15353.0,0
18093,Lawrence County,IN,50.9,35692.0,17
27145,Stearns County,MN,56.5,123713.0,12
45031,Darlington County,SC,47.3,51956.0,18
51013,Arlington County,VA,44.3,193888.0,8
48331,Milam County,TX,0.0,18925.0,12
02170,Matanuska-Susitna Borough,AK,38.0,79732.0,20
21149,McLean County,KY,51.4,7039.0,4
38079,Rolette County,ND,65.2,9401.0,0
05093,Mississippi County,AR,38.8,30043.0,11
56037,Sweetwater County,WY,43.3,31375.0,12
38007,Billings County,ND,21.5,735.0,0
42085,Mercer County,PA,55.5,88425.0,18
40039,Custer County,OK,47.7,21817.0,7
55107,Rusk County,WI,41.2,11295.0,7
27073,Lac qui Parle County,MN,59.4,5259.0,0
18007,Benton County,IN,45.5,6557.0,1
11001,District of Columbia,DC,64.3,577581.0,55
38047,Logan County,ND,36.0,1433.0,2
13157,Jackson County,GA,25.2,54499.0,9
55091,Pepin County,WI,51.0,5768.0,0
28017,Chickasaw County,MS,48.0,12839.0,4
22097,St. Landry Parish,LA,40.5,60364.0,43
05073,Lafayette County,AR,34.1,5401.0,2
19131,Mitchell County,IA,52.8,8077.0,2
24031,Montgomery County,MD,87.2,808321.0,127
26019,Benzie County,MI,65.9,14621.0,6
38085,Sioux County,ND,43.7,2716.0,0
08095,Phillips County,CO,53.6,3232.0,0
13165,Jenkins County,GA,18.7,6959.0,1
38029,Emmons County,ND,33.4,2608.0,1
42097,Northumberland County,PA,60.0,73081.0,20
48229,Hudspeth County,TX,0.0,3869.0,1
17105,Livingston County,IL,43.6,27965.0,10
27165,Watonwan County,MN,58.3,8254.0,1
24017,Charles County,MD,65.1,124396.0,32
06023,Humboldt County,CA,62.4,109924.0,16
05149,Yell County,AR,45.2,16163.0,4
24011,Caroline County,MD,59.9,25531.0,9
36113,Warren County,NY,77.1,52361.0,15
47181,Wayne County,TN,37.7,13899.0,2
27119,Polk County,MN,41.4,23651.0,8
21013,Bell County,KY,44.7,20570.0,9
27029,Clearwater County,MN,44.9,6639.0,2
08101,Pueblo County,CO,55.0,131010.0,59
29189,St. Louis County,MO,62.2,776354.0,191
29197,Schuyler County,MO,29.4,3461.0,1
13145,Harris County,GA,20.0,27721.0,10
72125,San German Municipio,PR,70.4,24806.0,0
47047,Fayette County,TN,51.4,33523.0,11
12123,Taylor County,FL,35.6,17310.0,2
31025,Cass County,NE,59.9,20092.0,0
29009,Barry County,MO,43.8,27651.0,11
21165,Menifee County,KY,42.5,5298.0,1
72035,Cayey Municipio,PR,75.5,34804.0,0
72093,Maricao Municipio,PR,61.6,4456.0,0
56033,Sheridan County,WY,50.4,24047.0,3
38043,Kidder County,ND,32.9,1962.0,0
48415,Scurry County,TX,0.0,12560.0,5
26031,Cheboygan County,MI,51.2,21172.0,11
13243,Randolph County,GA,11.5,5401.0,1
17201,Winnebago County,IL,54.5,216618.0,66
26053,Gogebic County,MI,62.9,11633.0,3
12121,Suwannee County,FL,35.3,35076.0,2
48423,Smith County,TX,0.0,175982.0,62
48481,Wharton County,TX,0.0,30844.0,14
02261,Valdez-Cordova Census Area,AK,60.0,7054.0,0
47045,Dyer County,TN,36.2,28334.0,11
33011,Hillsborough County,NH,63.3,332922.0,32
37037,Chatham County,NC,55.9,59661.0,4
20083,Hodgeman County,KS,48.6,1383.0,2
38039,Griggs County,ND,50.8,1761.0,0
22011,Beauregard Parish,LA,32.2,28174.0,11
13173,Lanier County,GA,9.9,7929.0,1
51063,Floyd County,VA,5.6,12702.0,1
48377,Presidio County,TX,0.0,4905.0,1
48417,Shackelford County,TX,0.0,2519.0,0
48061,Cameron County,TX,0.0,296615.0,171
39061,Hamilton County,OH,54.6,630410.0,85
49011,Davis County,UT,65.3,242674.0,45
29091,Howell County,MO,32.1,30535.0,21
38031,Foster County,ND,55.4,2519.0,0
31169,Thayer County,NE,50.1,3838.0,0
26093,Livingston County,MI,60.4,151981.0,32
46111,Sanborn County,SD,47.3,1759.0,0
46055,Haakon County,SD,33.2,1456.0,1
31135,Perkins County,NE,42.7,2178.0,0
39005,Ashland County,OH,36.2,41579.0,20
46079,Lake County,SD,42.8,10220.0,2
46029,Codington County,SD,46.4,21364.0,2
13231,Pike County,GA,12.0,14613.0,7
36081,Queens County,NY,76.9,1802399.0,343
47137,Pickett County,TN,42.2,4185.0,1
27019,Carver County,MN,66.7,77387.0,5
12043,Glades County,FL,29.6,11823.0,0
21133,Letcher County,KY,51.1,16877.0,10
01053,Escambia County,AL,31.4,28407.0,16
55139,Winnebago County,WI,60.1,136902.0,15
19167,Sioux County,IA,47.0,25468.0,0
05097,Montgomery County,AR,36.3,7323.0,1
31057,Dundy County,NE,39.4,1387.0,0
26015,Barry County,MI,49.1,48068.0,11
72147,Vieques Municipio,PR,73.2,6882.0,0
17053,Ford County,IL,52.8,10026.0,6
17001,Adams County,IL,52.9,50674.0,19
01011,Bullock County,AL,41.4,7995.0,0
37027,Caldwell County,NC,44.8,65842.0,7
13271,Telfair County,GA,16.1,13318.0,4
40097,Mayes County,OK,41.2,31548.0,12
16073,Owyhee County,ID,32.5,8816.0,3
19113,Linn County,IA,68.6,174467.0,13
46021,Campbell County,SD,30.3,1150.0,0
30003,Big Horn County,MT,82.1,8853.0,2
47051,Franklin County,TN,38.2,33862.0,3
48257,Kaufman County,TX,0.0,98148.0,43
51720,Norton city,VA,0.0,3121.0,1
08021,Conejos County,CO,49.1,6141.0,17
49045,Tooele County,UT,57.0,49027.0,10
28011,Bolivar County,MS,58.0,23145.0,9
04007,Gila County,AZ,58.2,43364.0,21
