FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
37115,Madison County,NC,46.8,17939.0
21049,Clark County,KY,56.7,28215.0
56043,Washakie County,WY,40.9,6021.0
41035,Klamath County,OR,49.7,53550.0
47151,Scott County,TN,35.9,16747.0
17111,McHenry County,IL,60.4,236472.0
28061,Jasper County,MS,44.5,12725.0
09007,Middlesex County,CT,82.2,134377.0
47163,Sullivan County,TN,53.8,128159.0
20201,Washington County,KS,54.1,4182.0
48299,Llano County,TX,0.0,18499.0
31171,Thomas County,NE,25.0,559.0
51011,Appomattox County,VA,1.8,12569.0
17197,Will County,IL,60.9,521916.0
22059,La Salle Parish,LA,38.8,11516.0
48207,Haskell County,TX,0.0,4702.0
48039,Brazoria County,TX,0.0,276544.0
72043,Coamo Municipio,PR,65.9,31461.0
39157,Tuscarawas County,OH,35.1,70996.0
17055,Franklin County,IL,40.0,29993.0
48359,Oldham County,TX,0.0,1618.0
13221,Oglethorpe County,GA,27.1,12099.0
39083,Knox County,OH,37.3,48217.0
51197,Wythe County,VA,25.1,23009.0
08027,Custer County,CO,46.2,4371.0
50021,Rutland County,VT,68.1,47973.0
05113,Polk County,AR,32.5,15424.0
18099,Marshall County,IN,47.6,34705.0
47091,Johnson County,TN,35.5,14782.0
13267,Tattnall County,GA,11.0,20127.0
29097,Jasper County,MO,48.6,91355.0
28125,Sharkey County,MS,54.6,3254.0
20093,Kearny County,KS,54.7,2734.0
41061,Union County,OR,47.6,20978.0
53039,Klickitat County,WA,49.3,18140.0
56039,Teton County,WY,87.6,19264.0
36003,Allegany County,NY,42.0,36817.0
42039,Crawford County,PA,50.8,67333.0
48037,Bowie County,TX,0.0,71264.0
55099,Price County,WI,61.2,10955.0
18143,Scott County,IN,46.5,18508.0
27035,Crow Wing County,MN,57.6,51180.0
29005,Atchison County,MO,56.5,4106.0
48473,Waller County,TX,0.0,41921.0
20189,Stevens County,KS,34.2,3944.0
51069,Frederick County,VA,21.7,69006.0
31143,Polk County,NE,41.7,4042.0
21205,Rowan County,KY,48.6,19690.0
51810,Virginia Beach city,VA,43.7,351000.0
22037,East Feliciana Parish,LA,37.6,15710.0
45027,Clarendon County,SC,43.4,27368.0
39121,Noble County,OH,35.4,11732.0
12039,Gadsden County,FL,56.2,35804.0
08041,El Paso County,CO,61.2,548773.0
17103,Lee County,IL,50.6,27412.0
47147,Robertson County,TN,49.4,54909.0
35061,Valencia County,NM,52.4,58804.0
28157,Wilkinson County,MS,59.3,6836.0
28079,Leake County,MS,43.7,16984.0
53065,Stevens County,WA,38.8,36037.0
46023,Charles Mix County,SD,53.7,6520.0
51775,Salem city,VA,5.5,20372.0
28113,Pike County,MS,48.0,29147.0
42115,Susquehanna County,PA,46.8,32891.0
19147,Palo Alto County,IA,55.0,6823.0
