FIPS,Deaths
01001,8
01003,46
01005,5
01007,4
01009,18
01011,0
01013,6
01015,67
01017,6
01019,4
01021,18
01023,0
01025,4
01027,2
01029,7
01031,12
01033,16
01035,9
01037,7
01039,14
01041,4
01043,30
01045,12
01047,17
01049,20
01051,20
01053,11
01055,34
01057,9
01059,3
01061,8
01063,1
01065,2
01067,7
01069,25
01071,26
01073,155
01075,4
01077,13
01079,10
01081,26
01083,12
01085,4
01087,5
01089,62
01091,5
01093,4
01095,26
01097,92
01099,8
01101,69
01103,41
80001,0
01105,3
01107,8
01109,8
01111,7
01113,5
01117,38
01115,28
01119,2
01121,38
01123,12
01125,63
90001,0
01127,33
01129,3
01131,2
01133,6
02013,0
02016,0
02020,58
02050,2
02060,0
02164,0
02063,4
02066,0
02068,0
02070,1
02090,22
02100,1
02110,3
02122,17
02130,2
02150,1
02158,3
02170,25
02180,2
02185,1
02188,3
02195,0
02198,1
02220,0
02230,0
02240,1
90002,1
02261,0
02275,0
02282,0
02290,0
60,0
04001,14
04003,18
04005,13
04007,1
04009,20
04011,1
04012,10
04013,779
04015,57
04017,29
80004,0
04019,97
04021,71
04023,0
90004,0
04025,49
04027,10
05001,4
05003,8
05005,9
05007,28
05009,13
05011,4
05013,1
05015,7
05017,1
05019,6
05021,12
05023,4
05025,0
05027,8
05029,2
05031,11
05033,8
05035,48
05037,5
05039,1
05041,4
05043,0
05045,8
05047,0
05049,8
05051,27
05053,3
05055,9
05057,14
05059,1
05061,5
05063,7
05065,0
05067,1
05069,4
05071,1
05073,15
05075,5
05077,4
05079,2
05081,29
05083,12
05085,5
05087,4
05089,2
05091,77
05093,9
05095,3
05097,5
05099,9
05101,3
05103,10
05105,1
05107,8
05109,0
05111,4
05113,12
05115,8
05117,1
05119,33
05121,7
05125,8
05127,4
05129,0
05131,33
05133,18
05135,5
05123,8
05137,3
90005,0
05139,10
05141,5
05143,27
05145,15
05147,1
05149,2
06001,76
06003,0
06005,3
06007,34
06009,10
06011,1
06013,91
06015,3
06017,18
06019,167
06021,7
06023,18
06025,9
06027,2
06029,125
06031,36
06033,9
06035,13
06037,522
06039,21
06041,5
06043,4
06045,10
06047,34
06049,0
06051,0
06053,17
06055,5
06057,4
06059,163
80006,0
06061,53
06063,1
06065,193
06067,227
06069,6
06071,237
06073,135
06075,27
06077,122
06079,18
06081,52
06083,20
06085,41
06087,7
06089,94
06091,0
06093,4
06095,25
06097,24
06099,258
06101,18
06103,21
06105,1
06107,87
06109,1
90006,0
06111,26
06113,8
06115,16
08001,47
08003,2
08005,48
08007,0
08009,0
08011,4
08013,15
08014,4
08015,2
08017,0
08019,1
08021,4
08023,5
08025,5
08027,1
08029,6
08031,36
08033,2
08035,36
08037,0
08041,91
08039,4
08043,20
08045,2
08047,0
08049,6
08051,3
08053,0
08055,1
08057,0
08059,49
08061,0
08063,6
08067,3
08065,0
08069,35
08071,2
08073,2
08075,8
08077,38
08079,0
08081,13
08083,4
08085,8
08087,1
08089,9
08091,0
80008,0
08093,3
08095,0
08097,0
08099,5
08101,39
08103,1
08105,2
08107,1
08109,0
08111,0
08113,1
08115,0
08117,1
08119,5
90008,0
08121,5
08123,57
08125,0
09001,29
09003,40
09005,14
09007,8
09009,24
09011,11
09013,2
90009,-5
09015,12
10001,39
10003,54
10005,44
90010,0
88888,0
11001,16
12001,0
12003,0
12005,0
12007,0
12009,0
12011,0
12013,0
12015,0
12017,0
12019,0
12021,0
12023,0
12027,0
12029,0
12031,0
12033,0
12035,0
12037,0
12039,0
12041,0
12043,0
12045,0
12047,0
12049,0
12051,0
12053,0
12055,0
12057,0
12059,0
12061,0
12063,0
12065,0
12067,0
12069,0
12071,0
12073,0
12075,0
12077,0
12079,0
12081,0
12083,0
12085,0
12086,0
12087,0
12089,0
12091,0
12093,0
12095,0
12097,0
12099,0
12101,0
12103,0
12105,0
12107,0
12113,0
12115,0
12117,0
12109,0
12111,0
12119,0
12121,0
12123,0
90012,4661
12125,0
12127,0
12129,0
12131,0
12133,0
13001,13
13003,9
13005,9
13007,0
13009,19
13011,6
13013,21
13015,34
13017,7
13019,8
13021,57
13023,9
13025,12
13027,8
13029,11
13031,27
13033,11
13035,16
13037,1
13039,9
13043,7
13045,22
13047,16
13049,3
13051,81
13053,2
13055,13
13057,40
13059,13
13061,0
13063,80
13065,2
13067,114
13069,19
13071,18
13073,35
13075,8
13077,62
13079,6
13081,4
13083,3
13085,11
13089,121
13087,6
13091,8
13093,6
13095,36
13097,28
13099,1
13101,2
13103,25
13105,5
13107,28
13109,8
13111,8
13113,26
13115,62
13117,35
13119,9
13121,143
13123,14
13125,1
13127,24
13129,21
13131,5
13133,1
13135,106
13137,25
13139,61
13141,6
13143,15
13145,11
13147,7
13149,5
13151,64
13153,44
13155,7
13157,26
13159,6
13161,2
13163,7
13165,7
13167,5
13169,13
13171,10
13173,2
13175,18
13177,5
13179,25
13181,1
13183,6
13185,29
13187,15
13193,5
13195,10
13197,6
13189,9
13191,5
13199,11
13201,4
13205,3
13207,9
13209,5
13211,5
13213,19
13215,63
13217,35
13219,5
13221,2
80013,167
13223,35
13225,12
13227,12
13229,13
13231,6
13233,19
13235,4
13237,7
13239,0
13241,9
13243,3
13245,78
13247,20
13249,0
13251,10
13253,2
13255,53
13257,16
13259,0
13261,14
13263,4
13265,0
13267,5
13269,4
13271,6
13273,0
13275,13
13277,16
13279,15
13281,6
13283,8
13285,24
13287,1
13289,2
90013,3
13291,21
13293,19
13295,23
13297,36
13299,18
13301,2
13303,11
13305,16
13307,0
13309,1
13311,12
13313,22
13315,4
13317,2
13319,6
13321,8
99999,0
66,41
15001,27
15003,87
15007,1
15009,7
80015,2
90015,0
16001,150
16003,4
16005,40
16007,2
16009,7
16011,26
16013,6
16015,2
16017,28
16019,17
16021,11
16023,1
16025,0
16027,91
16029,5
16031,5
16033,0
16035,1
16037,1
16039,10
16041,3
16043,1
16045,8
16047,8
16049,9
16051,8
16053,13
16055,61
16057,11
16059,5
16061,4
16063,1
16065,4
16067,7
16069,12
16071,3
16073,3
16075,12
16077,2
16079,7
16081,0
16083,32
90016,0
16085,2
16087,8
17001,7
17003,1
17005,1
17007,1
17009,3
17011,4
17013,0
17015,1
17017,2
17019,10
17021,1
17023,1
17025,5
17027,2
17029,12
17031,231
17033,0
17035,1
17039,0
17037,1
17041,1
17043,21
17045,4
17047,2
17049,15
17051,6
17053,1
17055,14
17057,9
17059,2
17061,1
17063,4
17065,1
17067,1
17069,1
17071,0
17073,1
17075,5
17077,4
17079,1
17081,7
17083,0
17085,2
17087,5
17089,28
17091,17
17093,8
17095,4
17099,8
17097,26
17101,2
17103,2
17105,3
17107,2
17115,5
17117,6
17119,23
17121,8
17123,0
17125,2
17127,6
17109,7
17111,16
17113,10
17129,0
17131,3
17133,5
17135,6
17137,4
17139,2
17141,5
80017,0
17143,9
17145,4
17147,0
17149,2
17151,1
17153,1
17155,0
17157,5
17159,1
17161,15
17165,2
17167,9
17169,0
17171,1
17173,6
17163,28
17175,1
17177,4
17179,8
90017,1
17181,1
17183,12
17185,1
17187,3
17189,1
17191,6
17193,1
17195,10
17197,35
17199,14
17201,12
17203,1
18001,8
18003,42
18005,7
18007,1
18009,8
18011,5
18013,0
18015,4
18017,6
18019,19
18021,2
18023,5
18025,6
18027,7
18033,10
18029,5
18031,6
18035,32
18037,9
18039,22
18041,6
18043,7
18045,3
18047,3
18049,10
18051,8
18053,12
18055,3
18057,22
18059,8
18061,6
18063,18
18065,15
18067,18
18069,3
18071,3
18073,22
18075,8
18077,5
18079,6
18081,22
18083,3
18085,9
18087,4
18091,10
18089,63
18093,13
18095,23
18097,122
18099,6
18101,1
18103,8
18105,5
18107,7
18109,15
18111,3
18113,7
18115,2
18117,5
18119,5
18121,5
18123,-2
18125,3
18127,15
18129,3
18131,6
18133,9
18135,7
18137,10
18139,2
18143,11
18145,7
18147,6
18141,29
18149,4
18151,7
18153,3
18155,1
18157,9
18159,4
90018,56
18161,3
18163,24
18165,3
18167,17
18169,12
18171,0
18173,10
18175,5
18177,20
18179,4
18181,7
18183,2
19001,1
19003,3
19005,2
19007,1
19009,0
19011,1
19013,19
19015,1
19017,2
19019,1
19021,4
19023,2
19025,3
19027,0
19029,3
19031,2
19033,7
19035,5
19037,0
19039,2
19041,6
19043,0
19045,5
19047,2
19049,6
19051,0
19053,2
19055,5
19057,10
19059,2
19061,8
19063,5
19065,7
19067,4
19069,4
19071,0
19073,5
19075,1
19077,2
19079,3
19081,2
19083,4
19085,2
19087,7
19089,1
19091,1
19093,2
19095,2
19097,2
19099,6
19101,2
19103,6
19105,2
19107,2
19109,3
19111,13
19113,36
19115,1
19117,1
19119,1
19121,4
19123,2
19125,6
19127,6
19129,4
19131,0
19133,5
19135,4
19137,2
19139,4
19141,0
19143,0
19145,4
19147,3
19149,2
19151,1
19153,44
19155,12
19157,4
19159,1
19161,2
19163,10
19165,2
19167,1
19169,5
19171,1
19173,1
90019,0
19175,1
19177,0
19179,9
19181,2
19183,3
19185,1
19187,10
19189,2
19191,2
19193,6
19195,0
19197,4
20001,1
20003,1
20005,2
20007,0
20009,3
20011,2
20013,1
20015,14
20017,1
20019,2
20021,2
20023,0
20025,0
20027,0
20029,3
20031,2
20033,1
20035,5
20037,-1
20039,1
20041,2
20043,2
20045,4
20047,1
20049,0
20051,1
20053,1
20055,9
20057,7
20059,5
20061,3
20063,0
20065,1
20067,4
20069,2
20071,1
20073,0
20075,0
20077,2
20079,7
20081,0
20083,0
20085,0
20087,3
20089,3
20091,39
20093,1
20095,3
20097,1
20099,1
20101,1
20103,14
20105,1
20107,3
20109,1
20111,1
20115,3
20117,2
20113,6
20119,-1
20121,5
20123,-2
20125,10
20127,-1
20129,1
20131,0
20133,4
20135,0
20137,2
20139,3
20141,0
20143,-2
80020,0
20145,0
20147,1
20149,2
20151,1
20153,0
20155,7
20157,1
20159,-1
20161,1
20163,0
20165,1
20167,1
20169,14
20171,1
20173,85
20175,5
20177,27
20179,0
20181,0
20183,0
20185,2
20187,0
20189,1
20191,2
20193,1
20195,0
90020,0
20197,0
20199,0
20201,2
20203,0
20205,2
20207,1
20209,11
21001,8
21003,8
21005,8
21007,3
21009,27
21011,2
21013,9
21015,18
21017,8
21019,9
21021,0
21023,2
21025,8
21027,8
21029,15
21031,7
21033,3
21035,1
21037,10
21039,0
21041,4
21043,9
21045,6
21047,10
21049,8
21051,4
21053,1
21055,3
21057,2
21059,22
21061,1
21063,3
21065,0
21067,46
21069,5
21071,13
21073,8
21075,0
21077,3
21079,6
21081,8
21083,8
21085,15
21087,8
21089,12
21091,1
21093,53
21095,13
21097,10
21099,3
21101,5
21103,6
21105,1
21107,21
21109,4
21111,61
21113,8
21115,4
21117,22
21119,3
21121,4
21123,11
21125,15
21127,3
21129,2
21131,5
21133,8
21135,3
21137,15
21139,3
21141,4
21143,1
21151,28
21153,2
21155,7
21157,3
21159,5
21161,12
21145,19
21147,10
21149,4
21163,4
21165,3
21167,8
21169,6
21171,3
21173,10
21175,3
21177,9
21179,15
21181,3
21183,7
21185,3
21187,5
21189,-1
21191,6
21193,6
21195,31
21197,2
21199,16
21201,1
21203,6
21205,2
21207,2
21209,11
21211,8
21213,9
21215,6
21217,8
21219,1
21221,2
21223,8
90021,0
21225,5
21227,32
21229,3
21231,3
21233,3
21235,13
21237,3
21239,3
22001,8
22003,7
22005,15
22007,0
22009,8
22011,4
22013,5
22015,22
22017,42
22019,31
22021,1
22023,1
22025,1
22027,1
22029,5
22031,2
22033,35
22035,0
22037,4
22039,7
22041,3
22043,1
22045,6
22047,4
22049,5
22051,41
22053,5
22059,1
22055,16
22057,16
22061,1
22063,17
22065,0
22067,6
22069,8
22071,26
22073,19
80022,0
22075,4
22077,1
22079,15
22081,4
22083,4
22085,8
22087,2
22089,5
22091,2
22093,2
22095,9
22097,15
22099,4
22101,12
22103,38
22105,30
22107,1
22109,24
90022,0
22111,5
22113,10
22115,5
22117,13
22119,4
22121,4
22123,2
22125,1
22127,0
23001,8
23003,6
23005,16
23007,8
23009,3
23011,12
23013,3
23015,2
80023,0
23017,10
23019,44
23021,5
23023,1
23025,9
90023,0
23027,4
23029,0
23031,14
24001,16
24003,32
24005,70
24510,35
24009,7
24011,12
24013,10
24015,14
24017,19
24019,8
24021,11
24023,8
24025,18
24027,9
24029,3
24031,33
24033,45
24035,8
24039,7
24037,14
24041,4
90024,-4
24043,33
24045,22
24047,6
25001,10
25003,10
25005,45
25009,45
25011,2
25013,43
25015,3
25017,54
25021,20
25023,29
25025,30
90025,0
25027,78
26001,4
26003,2
26005,17
26007,4
26009,4
26011,3
26013,2
26015,9
26017,21
26019,2
26021,19
26023,4
26025,17
26027,7
26029,5
26031,9
26033,16
26035,11
26037,10
26039,2
26041,6
26043,7
26045,19
26047,4
26049,60
26051,7
26053,2
26055,11
26057,5
26059,15
26061,4
26063,8
26065,27
26067,9
26069,11
26071,4
26073,19
26075,20
26077,24
26079,8
26081,66
26083,1
26085,4
26087,19
26089,3
26091,14
26093,29
26095,0
26097,6
26099,101
26101,5
26103,11
26105,4
26107,6
26109,3
26111,21
26113,8
26115,17
26117,5
26119,3
26121,17
26123,13
26125,107
26127,5
26129,14
26131,0
26133,7
26135,6
26137,10
26139,30
80026,5
26141,4
26143,7
26145,19
26151,8
26153,0
26155,10
26147,31
26149,10
26157,14
90026,0
26159,15
26161,13
26163,196
26165,3
27001,5
27003,32
27005,4
27007,11
27009,12
27011,1
27013,10
27015,5
27017,7
27019,5
27021,8
27023,1
27025,6
27027,2
27029,0
27031,0
27033,5
27035,8
27037,29
27039,5
27041,7
27043,5
27045,3
27047,0
27049,6
27051,0
27053,64
27055,0
27057,5
27059,3
27061,14
27063,3
27065,1
27067,5
27069,0
27071,0
27073,1
27075,1
27077,0
27079,2
27081,1
27083,2
27087,3
27089,1
27091,6
27085,8
27093,5
27095,6
27097,8
27099,4
27101,1
27103,6
27105,1
27107,0
27109,8
27111,10
27113,5
27115,4
27117,0
27119,6
27121,1
27123,38
27125,1
27127,1
27129,3
27131,5
27133,0
27135,4
27139,11
27141,7
27143,0
27137,25
27145,15
27147,5
27149,0
27151,0
27153,2
27155,0
90027,21
27157,3
27159,2
27161,5
27163,13
27165,3
27167,0
27169,3
27171,7
27173,1
28001,3
28003,11
28005,4
28007,2
28009,2
28011,6
28013,5
28015,3
28017,1
28019,1
28021,3
28023,3
28025,3
28027,8
28029,3
28031,1
28033,41
28035,12
28037,0
28039,3
28041,3
28043,1
28045,9
28047,37
28049,38
28051,1
28053,1
28055,0
28057,4
28059,29
28061,3
28063,1
28065,1
28067,13
28069,1
28071,3
28073,5
28075,10
28077,4
28079,2
28081,12
28083,4
28085,2
28087,13
28089,7
28091,4
28093,9
28095,10
28097,3
28099,5
28101,2
28103,0
28105,9
28107,4
28109,11
28111,2
28113,13
28115,12
28117,2
28119,1
28121,12
28123,2
28125,0
28127,2
28129,2
28131,4
28133,1
28135,2
28137,7
28139,0
28141,3
28143,3
90028,0
28145,2
28147,4
28149,7
28151,7
28153,2
28155,3
28157,3
28159,0
28161,0
28163,3
29001,1
29003,1
29005,1
29007,0
29009,4
29011,2
29013,4
29015,1
29017,2
29019,10
29021,7
29023,2
29025,1
29027,5
29029,5
29031,4
29033,1
29035,0
29037,16
29039,0
29041,0
29043,5
29045,0
29047,12
29049,2
29051,4
29053,1
29055,1
29057,0
29059,2
29061,1
29063,0
29065,8
29067,4
29069,3
29071,11
29073,3
29075,1
29077,14
29079,1
29081,0
29083,1
29085,3
29087,0
29089,1
29091,10
29093,1
29095,55
29097,17
29099,26
29101,4
29103,0
29105,3
29107,2
29109,-1
29111,0
29113,8
29115,1
29117,1
29121,0
29123,2
29125,2
29127,5
29119,3
29129,0
29131,3
29133,5
29135,1
29137,1
29139,-1
29141,1
29143,3
29145,8
29147,1
29149,1
29151,1
29153,2
29155,2
29157,1
29159,6
29161,10
29163,4
29165,2
29167,1
29169,7
29171,1
29173,0
29175,0
29177,4
29179,2
29181,3
29195,2
29197,2
29199,0
29201,4
29203,3
29205,0
29183,22
29185,0
29187,14
29189,74
29510,20
29186,2
29207,7
29209,3
29211,0
29213,7
29215,2
90029,0
29217,1
29219,6
29221,4
29223,0
29225,4
29227,0
29229,5
30001,2
30003,1
30005,3
30007,6
30009,2
30011,0
30013,25
30015,0
30017,11
30019,0
30021,11
30023,0
30025,1
30027,2
30029,18
30031,12
30033,0
30035,5
30037,0
30039,3
30041,9
30043,2
30045,0
30047,13
30049,15
30051,1
30053,10
30057,3
30055,1
30059,1
30061,4
30063,34
30065,2
30067,1
30069,0
30071,5
30073,2
30075,1
30077,4
30079,0
30081,10
30083,3
30085,2
30087,1
30089,9
30091,1
30093,7
30095,6
30097,1
30099,6
30101,5
30103,0
90030,0
30105,5
30107,0
30109,0
30111,71
31001,0
31003,0
31005,0
31007,0
31009,0
31011,0
31013,0
31015,0
31017,0
31019,0
31021,0
31023,0
31025,0
31027,0
31029,0
31031,0
31033,0
31035,0
31037,0
31039,0
31041,0
31043,0
31045,0
31047,0
31049,0
31051,0
31053,0
31055,0
31057,0
31059,0
31061,0
31063,0
31065,0
31067,0
31069,0
31071,0
31073,0
31075,0
31077,0
31079,0
31081,0
31083,0
31085,0
31087,0
31089,0
31091,0
31093,0
31095,0
31097,0
31099,0
31101,0
31103,0
31105,0
31107,0
31109,0
31111,0
31113,0
31115,0
31119,0
31117,0
31121,0
31123,0
31125,0
31127,0
31129,0
31131,0
31133,0
31135,0
31137,0
31139,0
31141,0
31143,0
31145,0
31147,0
31149,0
31151,0
31153,0
31155,0
31157,0
31159,0
31161,0
31163,0
31165,0
31167,0
31169,0
31171,0
31173,0
90031,143
31175,0
31177,0
31179,0
31181,0
31183,0
31185,0
32510,8
32001,12
32003,312
32005,8
32007,22
32009,2
32011,0
32013,14
32015,2
32017,1
32019,15
32021,0
32023,25
32027,4
32029,1
90032,0
32031,53
32033,1
33001,8
33003,0
33005,4
33007,6
33009,0
33011,12
33013,4
33015,14
33017,10
33019,5
90033,0
34001,34
34003,41
34005,25
34007,42
34009,11
34011,20
34013,31
34015,33
34017,22
34019,5
34021,22
34023,43
34025,47
34027,17
34029,73
34031,23
34033,6
34035,10
34037,16
90034,0
34039,20
34041,4
35001,52
35003,0
35005,14
35006,7
35007,1
35009,15
35011,0
35013,14
35015,20
35017,3
35019,0
35021,1
35023,0
35025,25
35027,5
35028,0
35029,2
35031,11
35033,1
35035,6
35037,9
35039,2
35041,2
35045,22
35047,6
35043,12
35049,6
35051,2
35053,0
35055,4
35057,2
90035,0
35059,1
35061,3
36001,21
36003,8
36005,46
36007,19
36009,25
36011,2
36013,18
36015,16
36017,2
36019,6
36021,2
36023,11
36025,7
36027,10
36029,68
36031,5
36033,5
36035,6
36037,0
36039,3
36041,0
36043,12
36045,10
36047,92
36049,3
36051,4
36053,8
36055,39
36057,15
36059,40
36061,26
36063,13
36065,35
36067,40
36069,9
36071,39
36073,5
36075,14
36077,4
80036,23
36079,2
36081,106
36083,16
36085,29
36087,11
36091,17
36093,12
36095,3
36097,1
36099,3
36089,11
36101,11
36103,94
36105,1
36107,4
36109,0
36111,10
90036,-30
36113,7
36115,4
36117,8
36119,16
36121,5
36123,3
37001,32
37003,6
37005,1
37007,6
37009,3
37011,4
37013,6
37015,3
37017,3
37019,24
37021,28
37023,39
37025,26
37027,104
37029,0
37031,25
37033,3
37035,45
37037,0
37039,7
37041,2
37043,2
37045,23
37047,14
37049,10
37051,43
37053,3
37055,1
37057,41
37059,11
37061,17
37063,9
37065,8
37067,55
37069,1
37071,60
37073,3
37075,4
37077,3
37079,3
37081,38
37083,8
37085,19
37087,11
37089,20
37091,2
37093,9
37095,1
37097,30
37099,3
37101,30
37103,5
37105,9
37107,14
37109,16
37113,15
37115,5
37117,12
37111,14
37119,82
37121,3
37123,1
37125,12
37127,12
37129,24
37131,3
37133,30
37135,2
37137,7
37139,8
37141,7
37143,4
37145,2
37147,5
37149,4
37151,30
37153,6
37155,31
37157,1
37159,45
37161,28
37163,9
37165,6
37167,27
37169,13
37171,13
37173,2
37175,5
37177,1
90037,0
37179,48
37181,9
37183,46
37185,4
37187,3
37189,4
37191,9
37193,16
37195,18
37197,4
37199,3
38001,0
38003,1
38005,0
38007,0
38009,1
38011,1
38013,0
38015,26
38017,23
38019,0
38021,1
38023,1
38025,0
38027,0
38029,1
38031,0
38033,0
38035,7
38037,0
38039,0
38041,2
38043,1
38045,0
38047,1
38049,0
38051,0
38053,4
38055,7
38057,4
38059,11
38061,4
38063,0
38065,0
38067,2
38069,1
38071,4
38073,2
38075,0
38077,1
38079,3
38081,1
38083,0
38085,2
38087,0
38089,14
38091,0
38093,5
38095,0
38097,2
90038,2
38099,1
38101,9
38103,0
38105,8
69,1
39001,17
39003,42
39005,21
39007,25
39009,17
39011,13
39013,23
39015,19
39017,76
39019,18
39021,14
39023,25
39025,36
