FIPS,Deaths
01001,3
01003,4
01005,1
01007,0
01009,0
01011,0
01013,0
01015,6
01017,0
01019,0
01021,1
01023,0
01025,0
01027,2
01029,1
01031,7
01033,3
01035,0
01037,0
01039,5
01041,0
01043,3
01045,3
01047,5
01049,2
01051,6
01053,3
01055,7
01057,1
01059,-1
01061,0
01063,0
01065,0
01067,1
01069,4
01071,2
01073,30
01075,1
01077,6
01079,0
01081,4
01083,2
01085,0
01087,2
01089,13
01091,1
01093,4
01095,4
01097,24
01099,0
01101,14
01103,4
80001,0
01105,1
01107,0
01109,1
01111,1
01113,2
01117,2
01115,3
01119,0
01121,5
01123,2
01125,7
90001,0
01127,4
01129,0
01131,1
01133,-1
02013,0
02016,0
02020,2
02050,0
02060,0
02164,0
02063,0
02066,0
02068,0
02070,0
02090,1
02100,0
02110,0
02122,0
02130,0
02150,0
02158,0
02170,3
02180,0
02185,0
02188,0
02195,0
02198,1
02220,1
02230,0
02240,0
90002,0
02261,0
02275,0
02282,0
02290,0
04001,4
04003,5
04005,1
04007,0
04009,2
04011,0
04012,-2
04013,209
04015,17
04017,12
80004,0
04019,16
04021,15
04023,0
90004,0
04025,20
04027,9
05001,1
05003,0
05005,0
05007,4
05009,0
05011,1
05013,0
05015,0
05017,0
05019,0
05021,0
05023,-1
05025,0
05027,1
05029,1
05031,4
05033,0
05035,0
05037,1
05039,1
05041,-1
05043,0
05045,4
05047,0
05049,0
05051,3
05053,3
05055,1
05057,0
05059,3
05061,0
05063,0
05065,0
05067,0
05069,3
05071,0
05073,0
05075,0
05077,2
05079,0
05081,1
05083,0
05085,4
05087,0
05089,0
05091,0
05093,1
05095,1
05097,0
05099,0
05101,0
05103,0
05105,1
05107,1
05109,1
05111,0
05113,0
05115,2
05117,1
05119,14
05121,1
05125,2
05127,0
05129,-1
05131,4
05133,0
05135,1
05123,0
05137,1
90005,0
05139,0
05141,1
05143,5
05145,4
05147,0
05149,1
06001,3
06003,0
06005,0
06007,11
06009,0
06011,0
06013,5
06015,0
06017,3
06019,21
06021,2
06023,7
06025,3
06027,0
06029,18
06031,1
06033,11
06035,2
06037,139
06039,0
06041,3
06043,0
06045,2
06047,13
06049,1
06051,0
06053,113
06055,-1
06057,0
06059,59
06061,6
06063,0
06065,93
06067,32
06069,0
06071,217
06073,24
06075,8
06077,26
06079,0
06081,98
06083,0
06085,33
06087,1
06089,5
06091,0
06093,8
06095,12
06097,-6
06099,45
06101,3
06103,0
06105,0
06107,8
06109,1
90006,0
06111,11
06113,3
06115,3
08001,16
08003,4
08005,11
08007,1
08009,0
08011,1
