FIPS,Deaths
01001,1
01003,13
01005,1
01007,1
01009,0
01011,0
01013,1
01015,2
01017,2
01019,3
01021,1
01023,0
01025,2
01027,0
01029,2
01031,4
01033,2
01035,0
01037,0
01039,1
01041,1
01043,4
01045,0
01047,4
01049,1
01051,3
01053,2
01055,4
01057,1
01059,0
01061,2
01063,2
01065,0
01067,1
01069,3
01071,3
01073,20
01075,0
01077,3
01079,1
01081,4
01083,0
01085,0
01087,0
01089,7
01091,1
01093,0
01095,4
01097,21
01099,0
01101,11
01103,3
80001,0
01105,1
01107,0
01109,1
01111,0
01113,0
01117,1
01115,2
01119,0
01121,3
01123,1
01125,1
90001,0
01127,5
01129,0
01131,0
01133,1
02013,0
02016,0
02020,7
02050,0
02060,0
02164,0
02063,0
02066,0
02068,0
02070,0
02090,0
02100,0
02110,0
02122,1
02130,0
02150,0
02158,0
02170,1
02180,0
02185,0
02188,0
02195,1
02198,2
02220,0
02230,0
02240,0
90002,0
02261,0
02275,0
02282,0
02290,0
04001,2
04003,4
04005,1
04007,3
04009,3
04011,0
04012,0
04013,166
04015,35
04017,7
80004,0
04019,31
04021,16
04023,2
90004,0
04025,14
04027,4
05001,3
05003,2
05005,16
05007,14
05009,2
05011,0
05013,1
05015,5
05017,0
05019,-1
05021,0
05023,0
05025,3
05027,1
05029,2
05031,3
05033,5
05035,1
05037,2
05039,1
05041,0
05043,3
05045,8
05047,0
05049,1
05051,9
05053,2
05055,2
05057,0
05059,4
05061,0
05063,5
05065,3
05067,0
05069,9
05071,1
05073,1
05075,0
05077,1
05079,1
05081,0
05083,-2
05085,7
05087,4
05089,3
05091,-1
05093,1
05095,1
05097,0
05099,2
05101,1
05103,2
05105,2
05107,2
05109,0
05111,5
05113,0
05115,2
05117,1
05119,29
05121,0
05125,11
05127,2
05129,0
05131,2
05133,0
05135,5
05123,2
05137,1
90005,0
05139,2
05141,2
05143,9
05145,9
05147,0
05149,0
06001,9
06003,0
06005,2
06007,4
06009,2
06011,1
06013,14
06015,0
06017,3
06019,17
06021,0
06023,3
06025,4
06027,3
06029,18
06031,3
06033,10
06035,0
06037,193
06039,5
06041,7
06043,0
06045,0
06047,5
06049,1
06051,0
06053,33
06055,1
06057,0
06059,20
06061,7
06063,1
06065,19
06067,44
06069,0
06071,265
06073,18
06075,4
06077,34
06079,4
06081,11
06083,11
06085,9
06087,-1
06089,8
06091,0
06093,2
06095,-5
06097,13
06099,17
06101,13
06103,3
06105,0
06107,1
06109,0
90006,0
06111,12
06113,2
06115,-1
08001,17
08003,1
08005,16
08007,-1
08009,0
08011,0
08013,1
08014,1
08015,0
08017,0
08019,0
08021,4
08023,0
08025,0
08027,0
08029,3
08031,9
08033,0
08035,6
08037,0
08041,31
08039,1
08043,1
08045,2
08047,0
08049,0
08051,0
08053,0
08055,1
08057,0
08059,8
08061,0
08063,1
08067,1
08065,1
08069,-1
08071,0
08073,0
08075,0
08077,18
08079,0
08081,1
08083,3
08085,6
08087,0
08089,-1
08091,1
80008,0
08093,0
08095,0
08097,0
08099,0
08101,9
08103,0
08105,2
08107,0
08109,3
08111,0
08113,0
08115,0
08117,0
08119,0
90008,0
08121,0
08123,6
08125,0
09001,1
09003,3
09005,0
09007,0
09009,9
09011,0
09013,1
90009,0
09015,1
10001,33
10003,57
10005,46
90010,0
88888,0
11001,8
12001,0
12003,0
12005,0
12007,0
12009,0
12011,0
12013,0
12015,0
12017,0
12019,0
12021,0
12023,0
12027,0
12029,0
12031,0
12033,0
12035,0
12037,0
12039,0
12041,0
12043,0
12045,0
12047,0
12049,0
12051,0
12053,0
12055,0
12057,0
12059,0
12061,0
12063,0
12065,0
12067,0
12069,0
12071,0
12073,0
12075,0
12077,0
12079,0
12081,0
12083,0
12085,0
12086,0
12087,0
12089,0
12091,0
12093,0
12095,0
12097,0
12099,0
12101,0
12103,0
12105,0
12107,0
12113,0
12115,0
12117,0
12109,0
12111,0
12119,0
12121,0
12123,0
90012,1307
12125,0
12127,0
12129,0
12131,0
12133,0
13001,0
13003,0
13005,0
13007,1
13009,2
13011,3
13013,1
13015,6
13017,1
13019,2
13021,3
13023,1
13025,0
13027,0
13029,1
13031,1
13033,0
13035,0
13037,0
13039,4
13043,0
13045,1
13047,4
13049,0
13051,10
13053,0
13055,0
13057,4
13059,0
13061,0
13063,3
13065,0
13067,14
13069,4
13071,2
13073,-1
13075,-1
13077,5
13079,0
13081,1
13083,0
13085,-1
13089,11
13087,2
13091,4
13093,0
13095,0
13097,1
13099,0
13101,0
13103,3
13105,0
13107,1
13109,2
13111,2
13113,2
13115,3
13117,-1
13119,3
13121,19
13123,2
13125,0
13127,3
13129,0
13131,2
13133,0
13135,9
13137,1
13139,9
13141,0
13143,1
13145,3
13147,-1
13149,1
13151,5
13153,3
13155,0
13157,2
13159,1
13161,1
13163,0
13165,0
13167,0
13169,2
13171,1
13173,1
13175,0
13177,0
13179,1
13181,0
13183,1
13185,4
13187,4
13193,0
13195,0
13197,2
13189,0
13191,0
13199,3
13201,0
13205,1
13207,3
13209,0
13211,0
13213,0
13215,7
13217,3
13219,1
13221,0
80013,4
13223,7
13225,0
13227,-1
13229,1
13231,1
13233,0
13235,3
13237,1
13239,0
13241,1
13243,0
13245,3
13247,4
13249,0
13251,0
13253,0
13255,3
13257,0
13259,0
13261,0
13263,-1
13265,0
13267,1
13269,0
13271,0
13273,0
13275,2
13277,1
13279,2
13281,0
13283,0
13285,4
13287,0
13289,1
90013,1
13291,3
13293,0
13295,1
13297,1
13299,4
13301,0
13303,2
13305,0
13307,0
13309,1
13311,0
13313,2
13315,0
13317,2
13319,0
13321,0
99999,0
66,3
15001,3
15003,13
15007,0
15009,4
80015,0
90015,0
16001,9
16003,0
16005,4
16007,0
16009,0
16011,2
16013,1
16015,0
16017,1
16019,0
16021,1
16023,0
16025,0
16027,7
16029,0
16031,0
16033,0
16035,0
16037,0
16039,0
16041,0
16043,0
16045,4
16047,0
16049,0
16051,0
16053,2
16055,7
16057,1
16059,0
16061,0
16063,0
16065,0
16067,1
16069,2
16071,0
16073,0
16075,0
16077,0
16079,1
16081,0
16083,2
90016,0
16085,0
16087,0
17001,2
17003,0
17005,0
17007,2
17009,0
17011,2
17013,0
17015,0
17017,0
17019,3
17021,0
17023,1
17025,0
17027,2
17029,0
17031,74
17033,1
17035,1
17039,0
17037,1
17041,0
17043,0
17045,1
17047,0
17049,1
17051,1
17053,0
17055,1
17057,0
17059,0
17061,0
17063,1
17065,0
17067,1
17069,0
17071,0
17073,0
17075,0
17077,0
17079,0
17081,1
17083,0
17085,0
17087,0
17089,5
17091,7
17093,1
17095,1
17099,3
17097,6
17101,0
17103,0
17105,3
17107,2
17115,3
17117,1
17119,4
17121,1
17123,0
17125,2
17127,1
17109,0
17111,3
17113,4
17129,0
17131,0
17133,0
17135,0
17137,11
17139,0
17141,0
80017,0
17143,4
17145,2
17147,0
17149,0
17151,0
17153,0
17155,0
17157,0
17159,0
17161,0
17165,0
17167,6
17169,0
17171,0
17173,0
17163,8
17175,1
17177,1
17179,3
90017,-1
17181,1
17183,9
17185,0
17187,1
17189,0
17191,0
17193,0
17195,0
17197,5
17199,4
17201,14
17203,1
18001,0
18003,7
18005,0
18007,1
18009,0
18011,1
18013,0
18015,1
18017,2
18019,3
18021,1
18023,0
18025,0
18027,0
18033,0
18029,0
18031,1
18035,0
18037,0
18039,9
18041,0
18043,3
18045,2
18047,0
18049,2
18051,1
18053,1
18055,0
18057,3
18059,3
18061,2
18063,5
18065,0
18067,12
18069,1
18071,0
18073,1
18075,0
18077,1
18079,0
18081,5
18083,0
18085,1
18087,0
18091,3
18089,15
18093,4
18095,4
18097,17
18099,1
18101,0
18103,4
18105,1
18107,2
18109,2
18111,0
18113,1
18115,0
18117,1
18119,1
18121,0
18123,2
18125,0
18127,0
18129,0
18131,0
18133,1
18135,0
18137,1
18139,1
18143,0
18145,2
18147,0
18141,2
18149,0
18151,2
18153,0
18155,0
18157,2
18159,1
90018,5
18161,0
18163,4
18165,0
18167,3
18169,1
18171,0
18173,1
18175,0
18177,0
18179,0
18181,1
18183,1
19001,0
19003,0
19005,0
19007,0
19009,2
19011,0
19013,5
19015,1
19017,1
19019,0
19021,0
19023,0
19025,0
19027,0
19029,0
19031,0
19033,1
19035,0
19037,0
19039,0
19041,0
19043,1
19045,1
19047,0
19049,0
19051,0
19053,0
19055,0
19057,3
19059,1
19061,3
19063,0
19065,0
19067,0
19069,0
19071,0
19073,0
19075,0
19077,0
19079,0
19081,0
19083,0
19085,0
19087,0
19089,0
19091,0
19093,0
19095,0
19097,1
19099,0
19101,0
19103,1
19105,0
19107,0
19109,0
19111,1
19113,1
19115,0
19117,0
19119,0
19121,0
19123,0
19125,1
19127,3
19129,0
19131,0
19133,0
19135,1
19137,0
19139,0
19141,0
19143,0
19145,0
19147,1
19149,1
19151,0
19153,4
19155,1
19157,0
19159,0
19161,0
19163,1
19165,1
19167,0
19169,0
19171,1
19173,0
90019,0
19175,0
19177,0
19179,2
19181,0
19183,0
19185,0
19187,3
19189,0
19191,2
19193,0
19195,0
19197,0
20001,0
20003,1
20005,2
20007,0
20009,0
20011,1
20013,1
20015,2
20017,0
20019,0
20021,4
20023,0
20025,0
20027,0
20029,0
20031,0
20033,1
20035,1
20037,6
20039,0
20041,0
20043,1
20045,-2
20047,0
20049,0
20051,0
20053,0
20055,0
20057,5
20059,3
20061,2
20063,1
20065,0
20067,1
20069,0
20071,0
20073,0
20075,0
20077,0
20079,0
20081,0
20083,0
20085,0
20087,1
20089,0
20091,9
20093,0
20095,0
20097,0
20099,1
20101,0
20103,3
20105,0
20107,1
20109,0
20111,1
20115,0
20117,2
20113,1
20119,0
20121,1
20123,0
20125,1
20127,0
20129,0
20131,0
20133,1
20135,0
20137,1
20139,1
20141,0
20143,0
80020,0
20145,0
20147,0
20149,2
20151,0
20153,0
20155,1
20157,0
20159,0
20161,6
20163,0
20165,0
20167,0
20169,0
20171,1
20173,18
20175,1
20177,8
20179,0
20181,0
20183,0
20185,0
20187,0
20189,1
20191,0
20193,1
20195,0
90020,0
20197,1
20199,0
20201,0
20203,0
20205,4
20207,0
20209,7
21001,0
21003,2
21005,1
21007,1
21009,2
21011,0
21013,0
21015,2
21017,0
21019,1
21021,0
21023,1
21025,2
21027,0
21029,0
21031,0
21033,0
21035,0
21037,0
21039,0
21041,0
21043,0
21045,0
21047,1
21049,0
21051,0
21053,0
21055,0
21057,0
21059,3
21061,0
21063,0
21065,0
21067,3
21069,0
21071,2
21073,4
21075,0
21077,0
21079,1
21081,1
21083,2
21085,0
21087,0
21089,0
21091,0
21093,2
21095,2
21097,2
21099,1
21101,0
21103,0
21105,1
21107,3
21109,0
21111,11
21113,3
21115,1
21117,5
21119,0
21121,1
21123,3
21125,1
21127,0
21129,0
21131,0
21133,0
21135,1
21137,2
21139,0
21141,1
21143,1
21151,1
21153,0
21155,0
21157,3
21159,0
21161,0
21145,2
21147,0
21149,1
21163,1
21165,0
21167,0
21169,1
21171,0
21173,0
21175,0
21177,3
21179,1
21181,1
21183,0
21185,1
21187,0
21189,0
21191,0
21193,0
21195,6
21197,0
21199,6
21201,0
21203,0
21205,2
21207,0
21209,0
21211,1
21213,2
21215,0
21217,0
21219,0
21221,1
21223,0
90021,0
21225,1
21227,7
21229,0
21231,0
21233,1
21235,1
21237,1
21239,0
22001,4
22003,2
22005,3
22007,1
22009,3
22011,2
22013,1
22015,4
22017,10
22019,12
22021,0
22023,0
22025,0
22027,1
22029,0
22031,2
22033,37
22035,1
22037,4
22039,3
22041,1
22043,0
22045,5
22047,1
22049,0
22051,21
22053,2
22059,1
22055,15
22057,4
22061,2
22063,11
22065,3
22067,2
22069,1
22071,9
22073,7
80022,0
22075,0
22077,0
22079,7
22081,0
22083,1
22085,0
22087,1
22089,1
22091,0
22093,1
22095,1
22097,7
22099,4
22101,4
22103,13
22105,22
22107,0
22109,5
90022,0
22111,3
22113,3
22115,3
22117,6
22119,2
22121,1
22123,1
22125,0
22127,0
23001,2
23003,5
23005,5
23007,0
23009,2
23011,8
23013,1
23015,0
80023,0
23017,3
23019,8
23021,0
23023,1
23025,2
90023,0
23027,0
23029,-1
23031,5
24001,0
24003,4
24005,10
24510,15
24009,0
24011,0
24013,2
24015,6
24017,1
24019,0
24021,3
24023,1
24025,4
24027,5
24029,0
24031,11
24033,7
24035,1
24039,2
24037,0
24041,1
90024,1
24043,3
24045,0
24047,0
25001,13
25003,2
